timestamp,inputOffset,resultOffset,sourceCount,inputLag,resultLag,kafkaQueueTimeP50,kafkaQueueTimeP95,kafkaQueueTimeP99,latencyMedian,latencyP95,latencyP99,latencyTail,avgCpu,avgInput,avgProcess,queueSize,numExecutors,numLambdaExecutors
1782534935271,8000,0,-1,-1,8000,30.625,33.25,33.25,6.0,6.0,6.0,2163.0,-1,-1,-1,-1,-1,-1
1782534944712,192000,3394,174075,17925,188606,2183.818181,2279.833333,2279.833333,4.0,4.0,4.0,5640.0,-1,-1,-1,-1,-1,-1
1782534954097,376000,10289,364000,12000,365711,1373.25,2203.272727,2279.833333,6.0,6.0,6.0,2066.0,-1,-1,-1,-1,-1,-1
1782534963486,556437,16489,539388,17049,539948,73.375,2203.272727,2279.833333,6.0,6.0,6.0,2000.0,-1,-1,-1,-1,-1,-1
1782534972885,740937,21726,733500,7437,719211,52.48,2185.727272,2279.833333,5.0,5.0,5.0,1898.0,-1,-1,-1,-1,-1,-1
1782534982277,924125,27249,909500,14625,896876,33.25,2185.727272,2279.833333,4.0,4.0,4.0,1953.0,0.1075,20000.0,19692.2,-6461.0,12,160
1782534991646,1106750,33462,1105000,1750,1073288,30.25,2185.727272,2279.833333,4.0,4.0,4.0,2134.0,0.1122,20000.0,19600.0,-6000.0,12,160
1782535001072,1293000,38616,1282057,10943,1254384,12.8,2183.818181,2203.272727,6.0,6.0,6.0,2018.0,0.1082,20000.0,19946.4,-7232.0,12,160
1782535010474,1478500,44404,1478500,0,1434096,10.5,2183.818181,2203.272727,4.0,4.0,4.0,1945.0,0.1022,19514.0,19900.0,-5447.0,12,160
1782535019906,1665000,50548,1657320,7680,1614452,10.5,2183.818181,2203.272727,10.0,10.0,10.0,1968.0,0.1105,20000.0,19870.0,-6500.0,12,160
1782535029346,1850500,55936,1834500,16000,1794564,10.4,1459.575,2203.272727,6.0,6.0,6.0,2053.0,0.105,19286.0,19900.0,-5500.0,12,160
1782535038724,2035187,61678,2032961,2226,1973509,10.5,1459.575,2203.272727,6.0,6.0,6.0,1934.0,0.0983,20000.0,19818.0,-6140.0,12,160
1782535048154,2222500,67719,2210500,12000,2154781,10.125,1408.692307,2203.272727,5.0,5.0,5.0,1910.0,0.1073,18878.0,19779.6,-5520.0,12,160
1782535057572,2406500,72894,2406500,0,2333606,10.125,1408.692307,2203.272727,4.0,4.0,4.0,1925.0,0.1028,19500.0,19776.0,-4880.0,12,160
