timestamp,inputOffset,resultOffset,sourceCount,inputLag,resultLag,kafkaQueueTimeP50,kafkaQueueTimeP95,kafkaQueueTimeP99,latencyMedian,latencyP95,latencyP99,latencyTail,avgCpu,avgInput,avgProcess,queueSize,numExecutors,numLambdaExecutors
1782511509298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1782511516362,-1,-1,187366,-1,-1,140.837837,140.945945,140.945945,2616.0,2616.0,2616.0,3719.0,-1,-1,-1,-1,-1,-1
1782511523194,-1,-1,502142,-1,-1,2419.17647,4645.693333,4727.613333,3063.0,3063.0,3063.0,7781.0,-1,-1,-1,-1,-1,-1
1782511530023,-1,-1,1000000,-1,-1,2360.0,4645.693333,4727.613333,147.0,147.0,147.0,5156.0,-1,-1,-1,-1,-1,-1
1782511536830,-1,-1,1350000,-1,-1,1159.377551,4645.693333,4727.613333,16.0,16.0,16.0,2872.0,-1,-1,-1,-1,-1,-1
1782511543651,-1,-1,1699890,-1,-1,354.953125,4645.693333,4727.613333,9.0,9.0,9.0,2857.0,-1,-1,-1,-1,-1,-1
1782511550478,-1,-1,2000000,-1,-1,353.809523,4471.316455,4727.613333,105.0,105.0,105.0,2994.0,-1,-1,-1,-1,-1,-1
1782511557310,-1,-1,2350000,-1,-1,350.555555,4471.316455,4727.613333,8.0,8.0,8.0,3168.0,-1,-1,-1,-1,-1,-1
1782511564138,-1,-1,2700000,-1,-1,349.390625,4471.316455,4727.613333,7.0,7.0,7.0,2918.0,0.1878,50000.0,50000.0,50000.0,12,160
1782511570975,-1,-1,3050000,-1,-1,349.390625,4471.316455,4727.613333,7.0,7.0,7.0,2873.0,0.175,50000.0,50000.0,50000.0,12,160
1782511577822,-1,-1,3400000,-1,-1,349.47619,4394.797468,4645.693333,7.0,7.0,7.0,2908.0,0.1798,50000.0,50000.0,50000.0,12,160
1782511584658,-1,-1,3749000,-1,-1,349.390625,4394.797468,4645.693333,7.0,7.0,7.0,3023.0,0.175,50000.0,49800.0,51000.0,12,160
1782511591490,-1,-1,4050000,-1,-1,349.47619,4394.797468,4645.693333,85.0,85.0,85.0,2925.0,0.183,50000.0,50000.0,50000.0,12,160
1782511598306,-1,-1,4400000,-1,-1,349.47619,2469.111111,4645.693333,102.0,102.0,102.0,2866.0,0.1788,50000.0,50000.0,50000.0,12,160
1782511605139,-1,-1,4750000,-1,-1,349.285714,2469.111111,4645.693333,81.0,81.0,81.0,2948.0,0.177,50000.0,50000.0,50000.0,12,160
1782511611970,-1,-1,5099499,-1,-1,349.390625,2469.111111,4645.693333,137.0,137.0,137.0,2875.0,0.1797,50000.0,49899.8,50501.0,12,160
1782511618803,-1,-1,5450000,-1,-1,349.47619,2469.111111,4645.693333,180.0,180.0,180.0,2926.0,0.1647,50000.0,50000.0,50000.0,12,160
1782511625654,-1,-1,5800000,-1,-1,349.47619,2419.17647,4645.693333,6.0,6.0,6.0,2813.0,0.1717,50000.0,50000.0,50000.0,12,160
1782511632492,-1,-1,6125363,-1,-1,349.47619,2419.17647,4645.693333,1360.0,1360.0,1360.0,2821.0,0.189,200000.0,64286.6,579068.0,12,160
1782511639318,-1,-1,7369135,-1,-1,352.015873,2532.210526,4645.693333,1937.0,1937.0,1937.0,7023.0,0.4573,200000.0,197081.8,630865.0,12,160
1782511646131,-1,-1,8638541,-1,-1,353.809523,2597.510288,4645.693333,2336.0,2336.0,2336.0,6119.0,0.4423,200000.0,170010.4,761459.0,12,160
1782511652939,-1,-1,9657016,-1,-1,354.238095,3415.259459,4727.613333,4102.0,4102.0,4102.0,17320.0,0.3532,200000.0,144595.2,1142984.0,12,160
1782511659750,-1,-1,10988758,-1,-1,355.935483,4727.613333,5576.208,4422.0,4422.0,4422.0,21124.0,0.4768,200000.0,203466.2,1211242.0,12,160
1782511666559,-1,-1,12138510,-1,-1,356.451612,5117.797752,5870.556,4374.0,4374.0,4374.0,9341.0,0.4487,200000.0,180781.8,1286630.0,12,160
