timestamp,jobId,avgCpu,avgInput,avgProcess,queue,numExecutors,numLambdaExecutors,lastActionWasScaleOut,prevFutureCompleted
1781926400394,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1600,50000.0000,50000.0000,49900,8,170,false,true
1781926401390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1456,50000.0000,50000.0000,49900,8,170,false,true
1781926402390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1521,50000.0000,50000.0000,49900,8,170,false,true
1781926403390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1494,50000.0000,50000.0000,49900,8,170,false,true
1781926404390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1483,50000.0000,50000.0000,49900,8,170,false,true
1781926405390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1523,50000.0000,50000.0000,49900,8,170,false,true
1781926406390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1560,50000.0000,50000.0000,49900,8,170,false,true
1781926407390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1543,50000.0000,50000.0000,49900,8,170,false,true
1781926408390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1530,50000.0000,50000.0000,49900,8,170,false,true
1781926409390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1523,50000.0000,50000.0000,49900,8,170,false,true
1781926410390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1505,50000.0000,50000.0000,49900,8,170,false,true
1781926411390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1523,50000.0000,50000.0000,49900,8,170,false,true
1781926412390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1510,50000.0000,50000.0000,49900,8,170,false,true
1781926413390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1595,50000.0000,50000.0000,49900,8,170,false,true
1781926414390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1615,50000.0000,50000.0000,49900,8,170,false,true
1781926415390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1523,50000.0000,50000.0000,49900,8,170,false,true
1781926416390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1538,50000.0000,50000.0000,49900,8,170,false,true
1781926417390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1565,50000.0000,50000.0000,49900,8,170,false,true
1781926418390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1455,50000.0000,50000.0000,49900,8,170,false,true
1781926419390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1483,50000.0000,50000.0000,49900,8,170,false,true
1781926420390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1528,50000.0000,50000.0000,49900,8,170,false,true
1781926421390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1508,50000.0000,50000.0000,49900,8,170,false,true
1781926422390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1498,50000.0000,50000.0000,49900,8,170,false,true
1781926423390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1570,50000.0000,50000.0000,49900,8,170,false,true
1781926424390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1563,50000.0000,50000.0000,49900,8,170,false,true
1781926425389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1583,50000.0000,50000.0000,49900,8,170,false,true
1781926426389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1568,50000.0000,50000.0000,49900,8,170,false,true
1781926427390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1550,50000.0000,50000.0000,49900,8,170,false,true
1781926428390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1520,50000.0000,50000.0000,49900,8,170,false,true
1781926429390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1463,50000.0000,50000.0000,49900,8,170,false,true
1781926430390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1388,50000.0000,50000.0000,49900,8,170,false,true
1781926431390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1385,50000.0000,50000.0000,49900,8,170,false,true
1781926432389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1370,50000.0000,50000.0000,49900,8,170,false,true
1781926433390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1343,50000.0000,50000.0000,49900,8,170,false,true
1781926434390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1420,50000.0000,50000.0000,49900,8,170,false,true
1781926435389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1463,50000.0000,50000.0000,49900,8,170,false,true
1781926436390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1468,50000.0000,50000.0000,49900,8,170,false,true
1781926437390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1458,50000.0000,50000.0000,49900,8,170,false,true
1781926438390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1473,50000.0000,50000.0000,49900,8,170,false,true
1781926439390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1438,50000.0000,50000.0000,49900,8,170,false,true
1781926440390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1463,50000.0000,50000.0000,49900,8,170,false,true
1781926441390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1455,50000.0000,50000.0000,49900,8,170,false,true
1781926442390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1478,50000.0000,50000.0000,49900,8,170,false,true
1781926443390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1543,50000.0000,50000.0000,49900,8,170,false,true
1781926444390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1545,50000.0000,50000.0000,49900,8,170,false,true
1781926445390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1538,50000.0000,50000.0000,49900,8,170,false,true
1781926446390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1570,50000.0000,50000.0000,49900,8,170,false,true
1781926447389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1595,50000.0000,50000.0000,49900,8,170,false,true
1781926448390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1583,50000.0000,50000.0000,49900,8,170,false,true
1781926449390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1558,50000.0000,50000.0000,49900,8,170,false,true
1781926450389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1535,50000.0000,50000.0000,49900,8,170,false,true
1781926451389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1485,50000.0000,50000.0000,49900,8,170,false,true
1781926452390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1423,50000.0000,50000.0000,49900,8,170,false,true
1781926453389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1385,50000.0000,50000.0000,49900,8,170,false,true
1781926454389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1440,50000.0000,50000.0000,49900,8,170,false,true
1781926455390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1453,50000.0000,50000.0000,49900,8,170,false,true
1781926456389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1488,50000.0000,50000.0000,49900,8,170,false,true
1781926457389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1543,50000.0000,50000.0000,49900,8,170,false,true
1781926458390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1608,50000.0000,50000.0000,49900,8,170,false,true
1781926459389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1593,50000.0000,50000.0000,49900,8,170,false,true
1781926460389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1610,50000.0000,50000.0000,49900,8,170,false,true
1781926461390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1570,50000.0000,50000.0000,49900,8,170,false,true
1781926462389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1535,50000.0000,50000.0000,49900,8,170,false,true
1781926463389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1490,50000.0000,50000.0000,49900,8,170,false,true
1781926464389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1483,50000.0000,50000.0000,49900,8,170,false,true
1781926465389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1458,50000.0000,50000.0000,49900,8,170,false,true
1781926466390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1505,50000.0000,50000.0000,49900,8,170,false,true
1781926467389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1518,50000.0000,50000.0000,49900,8,170,false,true
1781926468389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1485,50000.0000,50000.0000,49900,8,170,false,true
1781926469389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1435,50000.0000,50000.0000,49900,8,170,false,true
1781926470389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1490,50000.0000,50000.0000,49900,8,170,false,true
1781926471389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1435,50000.0000,50000.0000,49900,8,170,false,true
1781926472389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1413,50000.0000,50000.0000,49900,8,170,false,true
1781926473390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1415,50000.0000,50000.0000,49900,8,170,false,true
1781926474389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1395,50000.0000,50000.0000,49900,8,170,false,true
1781926475389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1320,200000.0000,50000.0000,199900,8,170,false,true
1781926476390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1465,200000.0000,51499.4000,342403,8,170,true,true
1781926477390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1310,200000.0000,52899.4000,485403,8,170,true,true
1781926478390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.1075,200000.0000,140000.0000,199900,8,170,true,true
1781926479391,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0868,200000.0000,170000.0000,199900,8,170,true,true
1781926480390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0640,200000.0000,200000.0000,199900,8,170,true,true
1781926481389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0268,200000.0000,228500.6000,199900,8,170,true,true
1781926482389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0188,200000.0000,221155.8000,379624,8,170,true,true
1781926483390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0175,200000.0000,124055.2000,579624,8,170,true,true
1781926484389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0173,200000.0000,84055.2000,779624,8,170,true,true
1781926485390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0178,200000.0000,44055.2000,979624,8,170,true,true
1781926486390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0180,200000.0000,4055.2000,1179624,8,170,true,true
1781926487390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0180,200000.0000,0.0000,1379624,8,170,true,true
1781926488389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0180,200000.0000,0.0000,1579624,8,170,true,true
1781926489389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0178,200000.0000,0.0000,1779624,8,170,true,true
1781926490389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0178,200000.0000,0.0000,1979624,8,170,true,true
1781926491389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0175,200000.0000,892.0000,2175164,8,170,true,true
1781926492389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0173,200000.0000,19900.4000,2280122,8,170,true,true
1781926493389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0173,200000.0000,35050.0000,2404374,8,170,true,true
1781926494389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0173,200000.0000,68368.0000,2437784,8,170,true,true
1781926495389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0165,200000.0000,112534.4000,2416952,8,170,true,true
1781926496389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0163,200000.0000,159710.6000,2376611,8,170,true,true
1781926497389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0165,200000.0000,186457.8000,2347833,8,170,true,true
1781926498389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0163,200000.0000,208257.2000,2363088,8,170,true,true
1781926499389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0160,200000.0000,242298.0000,2226294,8,170,true,true
1781926500389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0160,200000.0000,246300.2000,2185451,8,170,true,true
1781926501389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0163,200000.0000,246190.4000,2145659,8,170,true,true
1781926502389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0158,200000.0000,271150.6000,1992080,8,170,true,true
1781926503389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0163,200000.0000,280523.8000,1960469,8,170,true,true
1781926504389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0163,200000.0000,285108.0000,1800754,8,170,true,true
1781926505389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0165,200000.0000,285156.2000,1759670,8,170,true,true
1781926506389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0165,200000.0000,297934.4000,1655987,8,170,true,true
1781926507389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0168,200000.0000,297695.2000,1503604,8,170,true,true
1781926508389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0168,200000.0000,310079.2000,1410073,8,170,true,true
1781926509389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0170,200000.0000,327429.0000,1163609,8,170,true,true
1781926510389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0170,200000.0000,318410.2000,1167619,8,170,true,true
1781926511389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0170,200000.0000,325074.0000,1030617,8,170,true,true
1781926512389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0178,200000.0000,298369.8000,1011755,8,170,true,true
1781926513389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0183,200000.0000,280463.6000,1007755,8,170,true,true
1781926514389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0190,200000.0000,233933.8000,993940,8,170,true,true
1781926515389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0198,200000.0000,230882.2000,1013208,8,170,true,true
1781926516389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0205,200000.0000,209180.4000,984715,8,170,true,true
1781926517389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0208,200000.0000,207486.0000,974325,8,170,true,true
1781926518389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0210,200000.0000,208276.8000,966371,8,170,true,true
1781926519389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0210,200000.0000,206914.6000,959367,8,170,true,true
1781926520389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0208,50000.0000,208498.0000,820718,8,170,true,true
1781926521389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0210,50000.0000,200643.8000,681496,8,170,true,true
1781926522389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0213,50000.0000,202480.4000,511923,8,170,true,true
1781926523389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0215,50000.0000,198074.6000,375998,8,170,true,true
1781926524390,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0215,50000.0000,182676.0000,295987,8,170,true,true
1781926525389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0215,50000.0000,165758.2000,241927,8,170,true,true
1781926526389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0215,50000.0000,144210.6000,210443,8,170,true,true
1781926527389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0210,50000.0000,111196.0000,205943,8,170,true,true
1781926528389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0210,50000.0000,84911.0000,201443,8,170,true,true
1781926529389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0210,50000.0000,70108.8000,195443,8,170,true,true
1781926530389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0210,50000.0000,60196.8000,190943,8,170,true,true
1781926531389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0205,50000.0000,55100.0000,184943,8,170,true,true
1781926532389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0205,50000.0000,55100.0000,180443,8,170,true,true
1781926533389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0205,50000.0000,55400.0000,174443,8,170,true,true
1781926534389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0205,50000.0000,55100.0000,169943,8,170,true,true
1781926535389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0205,50000.0000,55100.0000,165443,8,170,true,true
1781926536389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0208,50000.0000,54696.0000,161463,8,170,true,true
1781926537389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0208,50000.0000,54496.0000,157963,8,170,true,true
1781926538389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0205,50000.0000,53996.2000,154462,8,170,true,true
1781926539389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0205,50000.0000,53496.2000,152462,8,170,true,true
1781926540389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0210,50000.0000,53296.0000,148963,8,170,true,true
1781926541389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0213,50000.0000,52900.0000,146963,8,170,true,true
1781926542389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0218,50000.0000,53200.2000,141962,8,170,true,true
1781926543389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0220,50000.0000,52600.0000,141462,8,170,true,true
1781926544389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0225,50000.0000,53199.8000,136463,8,170,true,true
1781926545389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0225,50000.0000,52900.0000,134463,8,170,true,true
1781926546389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0225,50000.0000,53500.2000,129462,8,170,true,true
1781926547389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0225,50000.0000,52900.0000,127462,8,170,true,true
1781926548389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0225,50000.0000,53499.8000,123963,8,170,true,true
1781926549389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0220,50000.0000,52900.0000,121963,8,170,true,true
1781926550389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0215,50000.0000,53200.2000,118462,8,170,true,true
1781926551389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0210,50000.0000,52900.0000,114962,8,170,true,true
1781926552389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0205,50000.0000,53199.8000,111463,8,170,true,true
1781926553389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,52900.0000,109463,8,170,true,true
1781926554389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,53500.2000,104462,8,170,true,true
1781926555389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,53200.0000,102462,8,170,true,true
1781926556389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,53499.8000,97463,8,170,true,true
1781926557389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,53200.0000,95463,8,170,true,true
1781926558389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,53500.2000,91962,8,170,true,true
1781926559389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,52726.8000,90828,8,170,true,true
1781926560389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,52826.8000,88328,8,170,true,true
1781926561389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,52027.0000,87328,8,170,true,true
1781926562389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,51827.0000,86328,8,170,true,true
1781926563389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,51494.6000,84489,8,170,true,true
1781926564389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,51600.0000,82828,8,170,true,true
1781926565389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,51600.0000,80328,8,170,true,true
1781926566389,nx-q0-nexmark-sponge-q0-phase1b-20260619-223042-223141,0.0200,50000.0000,51600.0000,79328,8,170,true,true
