timestamp,jobId,totalSourceCount,executorId,executorSourceCount
1786657983898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,17717,Executor0,17717
1786657984898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,125000,Executor0,125000
1786657985898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,225000,Executor0,225000
1786657986898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,325000,Executor0,325000
1786657987898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,425000,Executor0,425000
1786657988898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,525000,Executor0,525000
1786657989898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,625000,Executor0,625000
1786657990898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,725000,Executor0,725000
1786657991898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,825000,Executor0,825000
1786657992898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,925000,Executor0,925000
1786657993898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1025000,Executor0,1025000
1786657994898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1125000,Executor0,1125000
1786657995898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1225000,Executor0,1225000
1786657996898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1325000,Executor0,1325000
1786657997898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1425000,Executor0,1425000
1786657998898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1525000,Executor0,1525000
1786657999898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1625000,Executor0,1625000
1786658000898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1725000,Executor0,1725000
1786658001898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1825000,Executor0,1825000
1786658002898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,1925000,Executor0,1925000
1786658003898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,2025000,Executor0,2025000
1786658004898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,2125000,Executor0,2125000
1786658005898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,2225000,Executor0,2225000
1786658006898,sponge-q6-figure9b-scaled-100k550k-20260813T214837Z,2325000,Executor0,2325000
