timestamp,jobId,executorId,taskId,inputReceiveRate,inputRate,outputRate,processingTimeNs,deserTimeNs,inBytes,serializedTimeNs,outBytes
1782569541276,nx-q6-nexmark-nexmark-q6-autoscale6-warmup-20260626-232130,Executor9,Stage3-0-0,0,0,0,0,0,0,0,0
1782569541342,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor1,Stage1-2-0,0,0,0,0,0,0,0,0
1782569541361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-0-0,0,0,0,0,0,0,0,0
1782569541361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-1-0,0,0,0,0,0,0,0,0
1782569541361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-2-0,0,0,0,0,0,0,0,0
1782569541361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-3-0,0,0,0,0,0,0,0,0
1782569541367,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569541385,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,Executor2,Stage1-1-0,0,0,0,0,0,0,0,0
1782569541412,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor6,Stage2-0-0,0,0,0,0,0,0,0,0
1782569541455,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569541521,nx-q6-nexmark-nexmark-q6-autoscale4-warmup-20260626-222559,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569541529,nx-q6-nexmark-nexmark-q6-autoscale4-warmup-20260626-222559,Executor7,Stage1-3-0,0,0,0,0,0,0,0,0
1782569541740,nx-q6-nexmark-nexmark-q6-autoscale5-main-20260626-224216,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569541753,nx-q6-nexmark-nexmark-q6-autoscale5-main-20260626-224216,Executor8,Stage3-3-0,0,0,0,0,0,0,0,0
1782569542005,nx-q6-nexmark-nexmark-q6-main-20260626-233401,Executor9,Stage3-0-0,0,0,0,0,0,0,0,0
1782569542045,nx-q6-nexmark-nexmark-q6-main-20260626-233401,Executor4,Stage2-2-0,0,0,0,0,0,0,0,0
1782569542252,nx-q6-nexmark-nexmark-q6-autoscale6-warmup-20260626-232130,Executor4,Stage2-2-0,0,0,0,0,0,0,0,0
1782569542276,nx-q6-nexmark-nexmark-q6-autoscale6-warmup-20260626-232130,Executor9,Stage3-0-0,0,0,0,0,0,0,0,0
1782569542342,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor1,Stage1-2-0,0,0,0,0,0,0,0,0
1782569542361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-0-0,0,0,0,0,0,0,0,0
1782569542361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-1-0,0,0,0,0,0,0,0,0
1782569542361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-2-0,0,0,0,0,0,0,0,0
1782569542361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-3-0,0,0,0,0,0,0,0,0
1782569542367,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569542385,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,Executor2,Stage1-1-0,0,0,0,0,0,0,0,0
1782569542412,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor6,Stage2-0-0,0,0,0,0,0,0,0,0
1782569542455,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569542521,nx-q6-nexmark-nexmark-q6-autoscale4-warmup-20260626-222559,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569542528,nx-q6-nexmark-nexmark-q6-autoscale4-warmup-20260626-222559,Executor7,Stage1-3-0,0,0,0,0,0,0,0,0
1782569542740,nx-q6-nexmark-nexmark-q6-autoscale5-main-20260626-224216,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569542753,nx-q6-nexmark-nexmark-q6-autoscale5-main-20260626-224216,Executor8,Stage3-3-0,0,0,0,0,0,0,0,0
1782569543005,nx-q6-nexmark-nexmark-q6-main-20260626-233401,Executor9,Stage3-0-0,0,0,0,0,0,0,0,0
1782569543045,nx-q6-nexmark-nexmark-q6-main-20260626-233401,Executor4,Stage2-2-0,0,0,0,0,0,0,0,0
1782569543252,nx-q6-nexmark-nexmark-q6-autoscale6-warmup-20260626-232130,Executor4,Stage2-2-0,0,0,0,0,0,0,0,0
1782569543276,nx-q6-nexmark-nexmark-q6-autoscale6-warmup-20260626-232130,Executor9,Stage3-0-0,0,0,0,0,0,0,0,0
1782569543342,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor1,Stage1-2-0,0,0,0,0,0,0,0,0
1782569543361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-0-0,0,0,0,0,0,0,0,0
1782569543361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-1-0,0,0,0,0,0,0,0,0
1782569543361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-2-0,0,0,0,0,0,0,0,0
1782569543361,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor0,Stage0-3-0,0,0,0,0,0,0,0,0
1782569543367,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569543385,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,Executor2,Stage1-1-0,0,0,0,0,0,0,0,0
1782569543412,nx-q6-nexmark-nexmark-q6-autoscale5-warmup-20260626-224216,Executor6,Stage2-0-0,0,0,0,0,0,0,0,0
1782569543455,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569543521,nx-q6-nexmark-nexmark-q6-autoscale4-warmup-20260626-222559,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
1782569543528,nx-q6-nexmark-nexmark-q6-autoscale4-warmup-20260626-222559,Executor7,Stage1-3-0,0,0,0,0,0,0,0,0
1782569543740,nx-q6-nexmark-nexmark-q6-autoscale5-main-20260626-224216,Executor12,Stage3-2-0,0,0,0,0,0,0,0,0
