timestamp,totalEvents,deltaEvents,remainingEvents,baselineOffsetTotal
1786658998545,0,0,44329660,0
1786658999546,0,0,44329660,0
1786659000546,0,0,44329660,0
1786659001546,0,0,44329660,0
1786659002546,0,0,44329660,0
1786659003546,0,0,44329660,0
1786659004546,0,0,44329660,0
1786659005546,0,0,44329660,0
1786659006546,0,0,44329660,0
1786659007546,0,0,44329660,0
1786659008546,29545,29545,44300115,0
1786659009546,147725,118180,44181935,0
1786659010547,265905,118180,44063755,0
1786659011548,384085,118180,43945575,0
1786659012549,502265,118180,43827395,0
1786659013549,620445,118180,43709215,0
1786659014549,738625,118180,43591035,0
1786659015550,856805,118180,43472855,0
1786659016550,974985,118180,43354675,0
1786659017551,1093165,118180,43236495,0
1786659018551,1211345,118180,43118315,0
1786659019552,1329525,118180,43000135,0
1786659020552,1447705,118180,42881955,0
1786659021552,1565885,118180,42763775,0
1786659022552,1684065,118180,42645595,0
1786659023552,1802245,118180,42527415,0
1786659024552,1920425,118180,42409235,0
1786659025552,2038605,118180,42291055,0
1786659026553,2156785,118180,42172875,0
1786659027553,2274965,118180,42054695,0
1786659028554,2393145,118180,41936515,0
1786659029554,2511325,118180,41818335,0
1786659030554,2629505,118180,41700155,0
1786659031554,2747685,118180,41581975,0
1786659032554,2865865,118180,41463795,0
1786659033554,2984045,118180,41345615,0
1786659034554,3102225,118180,41227435,0
1786659035554,3220405,118180,41109255,0
1786659036554,3338585,118180,40991075,0
1786659037554,3456765,118180,40872895,0
1786659038554,3574945,118180,40754715,0
1786659039554,3693125,118180,40636535,0
1786659040554,3811305,118180,40518355,0
1786659041554,3929485,118180,40400175,0
1786659042554,4047665,118180,40281995,0
1786659043554,4165845,118180,40163815,0
1786659044555,4284025,118180,40045635,0
1786659045555,4402205,118180,39927455,0
1786659046555,4520385,118180,39809275,0
1786659047555,4638565,118180,39691095,0
1786659048555,4756745,118180,39572915,0
1786659049555,4874925,118180,39454735,0
1786659050555,4993105,118180,39336555,0
1786659051555,5111285,118180,39218375,0
1786659052555,5229465,118180,39100195,0
1786659053555,5347645,118180,38982015,0
1786659054555,5465825,118180,38863835,0
1786659055555,5584005,118180,38745655,0
1786659056555,5702185,118180,38627475,0
1786659057555,5820365,118180,38509295,0
1786659058555,5938545,118180,38391115,0
1786659059555,6056725,118180,38272935,0
1786659060555,6174905,118180,38154755,0
1786659061555,6293085,118180,38036575,0
1786659062555,6411265,118180,37918395,0
1786659063555,6529445,118180,37800215,0
1786659064555,6647625,118180,37682035,0
1786659065555,6765805,118180,37563855,0
1786659066555,6883985,118180,37445675,0
1786659067555,7002165,118180,37327495,0
1786659068555,7120345,118180,37209315,0
1786659069555,7238525,118180,37091135,0
1786659070555,7356705,118180,36972955,0
1786659071555,7474885,118180,36854775,0
1786659072555,7593065,118180,36736595,0
1786659073555,7711245,118180,36618415,0
1786659074555,7829425,118180,36500235,0
1786659075555,7947605,118180,36382055,0
1786659076555,8065785,118180,36263875,0
1786659077555,8183965,118180,36145695,0
1786659078555,8302145,118180,36027515,0
1786659079555,8420325,118180,35909335,0
1786659080555,8538505,118180,35791155,0
1786659081555,8656685,118180,35672975,0
1786659082555,8774865,118180,35554795,0
1786659083556,8893045,118180,35436615,0
1786659084556,9011225,118180,35318435,0
1786659085556,9129405,118180,35200255,0
1786659086556,9247585,118180,35082075,0
1786659087556,9365765,118180,34963895,0
1786659088556,9483945,118180,34845715,0
1786659089556,9602125,118180,34727535,0
1786659090556,9720305,118180,34609355,0
1786659091557,9838485,118180,34491175,0
1786659092557,9956665,118180,34372995,0
1786659093557,10074845,118180,34254815,0
1786659094557,10193025,118180,34136635,0
1786659095558,10311205,118180,34018455,0
1786659096558,10429385,118180,33900275,0
1786659097558,10547565,118180,33782095,0
1786659098558,10665745,118180,33663915,0
1786659099558,10783925,118180,33545735,0
1786659100558,10902105,118180,33427555,0
1786659101559,11020285,118180,33309375,0
1786659102559,11138465,118180,33191195,0
1786659103559,11256645,118180,33073015,0
1786659104559,11374825,118180,32954835,0
1786659105559,11493005,118180,32836655,0
1786659106559,11611185,118180,32718475,0
1786659107559,11729365,118180,32600295,0
1786659108559,11847545,118180,32482115,0
1786659109559,11965725,118180,32363935,0
1786659110559,12083905,118180,32245755,0
1786659111559,12202085,118180,32127575,0
1786659112559,12320265,118180,32009395,0
1786659113560,12438445,118180,31891215,0
1786659114560,12556625,118180,31773035,0
1786659115561,12674805,118180,31654855,0
1786659116562,12792985,118180,31536675,0
1786659117562,12911165,118180,31418495,0
1786659118562,13029345,118180,31300315,0
1786659119562,13147525,118180,31182135,0
1786659120562,13265705,118180,31063955,0
1786659121562,13383885,118180,30945775,0
1786659122562,13502065,118180,30827595,0
1786659123562,13620245,118180,30709415,0
1786659124562,13738425,118180,30591235,0
1786659125562,13856605,118180,30473055,0
1786659126563,13974785,118180,30354875,0
1786659127563,14092965,118180,30236695,0
1786659128563,14211145,118180,30118515,0
1786659129563,14329325,118180,30000335,0
1786659130563,14447505,118180,29882155,0
1786659131563,14565685,118180,29763975,0
1786659132563,14683865,118180,29645795,0
1786659133563,14810909,127044,29518751,0
1786659134563,14964545,153636,29365115,0
1786659135563,15118181,153636,29211479,0
1786659136564,15271817,153636,29057843,0
1786659137564,15425453,153636,28904207,0
1786659138564,15603612,178159,28726048,0
1786659139564,15855340,251728,28474320,0
1786659140564,16107068,251728,28222592,0
1786659141564,16358796,251728,27970864,0
1786659142564,16610524,251728,27719136,0
1786659143564,16895343,284819,27434317,0
1786659144564,17279435,384092,27050225,0
1786659145564,17663527,384092,26666133,0
1786659146564,18047619,384092,26282041,0
1786659147564,18431711,384092,25897949,0
1786659148564,18849189,417478,25480471,0
1786659149564,19366825,517636,24962835,0
1786659150564,19884461,517636,24445199,0
1786659151564,20402097,517636,23927563,0
1786659152564,20919733,517636,23409927,0
1786659153564,21461596,541863,22868064,0
1786659154564,22076140,614544,22253520,0
1786659155564,22690684,614544,21638976,0
1786659156564,23305228,614544,21024432,0
1786659157564,23919772,614544,20409888,0
1786659158564,24543180,623408,19786480,0
1786659159564,25193180,650000,19136480,0
1786659160564,25843180,650000,18486480,0
1786659161564,26493180,650000,17836480,0
1786659162564,27143180,650000,17186480,0
1786659163564,27784316,641136,16545344,0
1786659164564,28398860,614544,15930800,0
1786659165564,29013404,614544,15316256,0
1786659166564,29627948,614544,14701712,0
1786659167564,30242492,614544,14087168,0
1786659168564,30832809,590317,13496851,0
1786659169564,31350445,517636,12979215,0
1786659170564,31868081,517636,12461579,0
1786659171564,32385717,517636,11943943,0
1786659172564,32903353,517636,11426307,0
1786659173564,33387603,484250,10942057,0
1786659174564,33771695,384092,10557965,0
1786659175564,34155787,384092,10173873,0
1786659176564,34539879,384092,9789781,0
1786659177564,34923971,384092,9405689,0
1786659178564,35274972,351001,9054688,0
1786659179564,35526700,251728,8802960,0
1786659180564,35778428,251728,8551232,0
1786659181564,36030156,251728,8299504,0
1786659182564,36281884,251728,8047776,0
1786659183564,36509089,227205,7820571,0
1786659184564,36662725,153636,7666935,0
1786659185564,36816361,153636,7513299,0
1786659186564,36969997,153636,7359663,0
1786659187564,37123633,153636,7206027,0
1786659188564,37268405,144772,7061255,0
1786659189564,37386585,118180,6943075,0
1786659190564,37504765,118180,6824895,0
1786659191565,37622945,118180,6706715,0
1786659192566,37741125,118180,6588535,0
1786659193566,37859305,118180,6470355,0
1786659194566,37977485,118180,6352175,0
1786659195566,38095665,118180,6233995,0
1786659196566,38213845,118180,6115815,0
1786659197566,38332025,118180,5997635,0
1786659198566,38450205,118180,5879455,0
1786659199566,38568385,118180,5761275,0
1786659200566,38686565,118180,5643095,0
1786659201566,38804745,118180,5524915,0
1786659202566,38922925,118180,5406735,0
1786659203566,39041105,118180,5288555,0
1786659204566,39159285,118180,5170375,0
1786659205566,39277465,118180,5052195,0
1786659206566,39395645,118180,4934015,0
1786659207566,39513825,118180,4815835,0
1786659208566,39632005,118180,4697655,0
1786659209566,39750185,118180,4579475,0
1786659210566,39868365,118180,4461295,0
1786659211566,39986545,118180,4343115,0
1786659212566,40104725,118180,4224935,0
1786659213566,40222905,118180,4106755,0
1786659214566,40341085,118180,3988575,0
1786659215566,40459265,118180,3870395,0
1786659216566,40577445,118180,3752215,0
1786659217566,40695625,118180,3634035,0
1786659218567,40813805,118180,3515855,0
1786659219567,40931985,118180,3397675,0
1786659220567,41050165,118180,3279495,0
1786659221567,41168345,118180,3161315,0
1786659222567,41286525,118180,3043135,0
1786659223567,41404705,118180,2924955,0
1786659224567,41522885,118180,2806775,0
1786659225567,41641065,118180,2688595,0
1786659226567,41759245,118180,2570415,0
1786659227567,41877425,118180,2452235,0
1786659228568,41995605,118180,2334055,0
1786659229568,42113785,118180,2215875,0
1786659230568,42231965,118180,2097695,0
1786659231568,42350145,118180,1979515,0
1786659232568,42468325,118180,1861335,0
1786659233568,42586505,118180,1743155,0
1786659234568,42704685,118180,1624975,0
1786659235568,42822865,118180,1506795,0
1786659236568,42941045,118180,1388615,0
1786659237568,43059225,118180,1270435,0
1786659238569,43177405,118180,1152255,0
1786659239569,43295585,118180,1034075,0
1786659240569,43413765,118180,915895,0
1786659241569,43531945,118180,797715,0
1786659242569,43650125,118180,679535,0
1786659243569,43768305,118180,561355,0
1786659244569,43886485,118180,443175,0
1786659245569,44004665,118180,324995,0
1786659246569,44122845,118180,206815,0
1786659247569,44241025,118180,88635,0
1786659248569,44329660,88635,0,0
