timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784155375138,node7,offload,0.0000,0,0,0,0,0,0,0,0,0,8945373,1920434,253340160,18029949440
1784155376456,node7,offload,0.0050,0,0,0,0,0,0,0,0,0,8945412,1920434,253340160,18029949440
1784155377773,node7,offload,0.0050,0,0,0,0,0,0,0,0,0,8945451,1920434,253340160,18029949440
1784155379087,node7,offload,0.0052,0,0,0,0,0,0,0,0,0,8945501,1920434,253340160,18031165952
1784155380398,node7,offload,0.0050,0,0,0,0,0,0,0,0,0,8945566,1920434,253340160,18031247872
1784155381714,node7,offload,0.0050,0,0,0,0,0,0,0,0,0,8945634,1920434,253340160,18031247872
1784155383026,node7,offload,0.0049,0,0,0,0,0,0,0,0,0,8945672,1920435,253340160,18031247872
1784155384334,node7,offload,0.0048,0,0,0,0,0,0,0,0,0,8945710,1920435,253340160,18031247872
1784155385650,node7,offload,0.0052,0,0,0,0,0,0,0,0,0,8945749,1920435,253340160,18031329792
1784155386960,node7,offload,0.0049,0,0,0,0,0,0,0,0,0,8945794,1920435,253340160,18031329792
1784155388275,node7,offload,0.0052,0,0,0,0,0,0,0,0,0,8945829,1920435,253340160,18031329792
1784155389588,node7,offload,0.0049,0,0,0,0,0,0,0,0,0,8945870,1920435,253340160,18031329792
1784155390901,node7,offload,0.0050,0,0,0,0,0,0,0,0,0,8945954,1920436,253340160,18031333888
1784155392210,node7,offload,0.0052,0,0,0,0,0,0,0,0,0,8946024,1920436,253340160,18031346176
1784155393526,node7,offload,0.0052,0,0,0,0,0,0,0,0,0,8946076,1920436,253340160,18031346176
1784155394840,node7,offload,0.0053,0,0,0,0,0,0,0,0,0,8946154,1920436,253340160,18031346176
1784155396148,node7,offload,0.0049,0,0,0,0,0,0,0,0,0,8946217,1920437,253340160,18031350272
1784155397458,node7,offload,0.0050,0,0,0,0,0,0,0,0,0,8946304,1920437,253340160,18031350272
1784155398775,node7,offload,0.0050,0,0,0,0,0,0,0,0,0,8946380,1920437,253340160,18031362560
1784155400090,node7,offload,0.0052,0,0,0,0,0,0,0,0,0,8946419,1920437,253340160,18031362560
1784155401400,node7,offload,0.0046,0,0,0,0,0,0,0,0,0,8946487,1920438,253340160,18031366656
1784155402708,node7,offload,0.0051,0,0,0,0,0,0,0,0,0,8946546,1920438,253340160,18031366656
1784155404024,node7,offload,0.0053,0,0,0,0,0,0,0,0,0,8946629,1920439,253340160,18031366656
1784155405339,node7,offload,0.0052,0,0,0,0,0,0,0,0,0,8946679,1920439,253340160,18031378944
1784155406653,node7,offload,0.0053,0,0,0,0,0,0,0,0,0,8946731,1920439,253340160,18031383040
1784155407969,node7,offload,0.0066,0,0,0,0,0,0,0,0,0,8946793,1920456,253340160,18031383040
1784155409283,node7,offload,0.0106,0,0,0,0,0,0,0,0,0,8946917,1920527,253340160,18031383040
1784155410596,node7,offload,0.0181,0,0,0,0,0,0,0,0,0,8959643,1923631,253340160,18031383040
