timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784155382907,node13,offload,0.0004,0,0,0,0,0,0,0,0,0,8501770,2297053,253192704,18469351936
1784155384224,node13,offload,0.0053,0,0,0,0,0,0,0,0,0,8501809,2297053,253192704,18469351936
1784155385541,node13,offload,0.0047,0,0,0,0,0,0,0,0,0,8501847,2297053,253192704,18469351936
1784155386855,node13,offload,0.0053,0,0,0,0,0,0,0,0,0,8501896,2297054,253192704,18470588928
1784155388169,node13,offload,0.0054,0,0,0,0,0,0,0,0,0,8501929,2297055,253192704,18470674944
1784155389486,node13,offload,0.0053,0,0,0,0,0,0,0,0,0,8501971,2297055,253192704,18470674944
1784155390799,node13,offload,0.0053,0,0,0,0,0,0,0,0,0,8502052,2297056,253192704,18470674944
1784155392110,node13,offload,0.0052,0,0,0,0,0,0,0,0,0,8502120,2297056,253192704,18470674944
1784155393426,node13,offload,0.0047,0,0,0,0,0,0,0,0,0,8502181,2297058,253192704,18470760960
1784155394743,node13,offload,0.0050,0,0,0,0,0,0,0,0,0,8502244,2297058,253192704,18470760960
1784155396057,node13,offload,0.0052,0,0,0,0,0,0,0,0,0,8502321,2297058,253192704,18470760960
1784155397369,node13,offload,0.0050,0,0,0,0,0,0,0,0,0,8502407,2297058,253192704,18470760960
1784155398681,node13,offload,0.0048,0,0,0,0,0,0,0,0,0,8502486,2297059,253192704,18470765056
1784155399993,node13,offload,0.0049,0,0,0,0,0,0,0,0,0,8502524,2297059,253192704,18470777344
1784155401304,node13,offload,0.0048,0,0,0,0,0,0,0,0,0,8502593,2297060,253192704,18470777344
1784155402610,node13,offload,0.0053,0,0,0,0,0,0,0,0,0,8502651,2297060,253192704,18470777344
1784155403924,node13,offload,0.0050,0,0,0,0,0,0,0,0,0,8502732,2297060,253192704,18470781440
1784155405234,node13,offload,0.0050,0,0,0,0,0,0,0,0,0,8502781,2297060,253192704,18470781440
1784155406541,node13,offload,0.0049,0,0,0,0,0,0,0,0,0,8502832,2297060,253192704,18470793728
1784155407852,node13,offload,0.0048,0,0,0,0,0,0,0,0,0,8502879,2297060,253192704,18470793728
1784155409166,node13,offload,0.0049,0,0,0,0,0,0,0,0,0,8502937,2297061,253192704,18470797824
1784155410481,node13,offload,0.0052,0,0,0,0,0,0,0,0,0,8502979,2297061,253192704,18470797824
1784155411795,node13,offload,0.0050,0,0,0,0,0,0,0,0,0,8503021,2297061,253192704,18470797824
1784155413106,node13,offload,0.0052,0,0,0,0,0,0,0,0,0,8503095,2297062,253192704,18470810112
1784155414425,node13,offload,0.0049,0,0,0,0,0,0,0,0,0,8503163,2297063,253192704,18470814208
1784155415733,node13,offload,0.0045,0,0,0,0,0,0,0,0,0,8503196,2297063,253192704,18470814208
1784155417042,node13,offload,0.0052,0,0,0,0,0,0,0,0,0,8503364,2297063,253192704,18470814208
1784155418359,node13,offload,0.0052,0,0,0,0,0,0,0,0,0,8503418,2297064,253192704,18470814208
1784155419668,node13,offload,0.0053,0,0,0,0,0,0,0,0,0,8503524,2297064,253192704,18470830592
1784155420984,node13,offload,0.0049,0,0,0,0,0,0,0,0,0,8503567,2297064,253192704,18470830592
1784155422300,node13,offload,0.0057,0,0,0,0,0,0,0,0,0,8503633,2297064,253192704,18470830592
1784155423618,node13,offload,0.0050,0,0,0,0,0,0,0,0,0,8503696,2297066,253192704,18470830592
1784155424927,node13,offload,0.0050,0,0,0,0,0,0,0,0,0,8503744,2297066,253192704,18470834688
1784155426235,node13,offload,0.0106,0,0,0,0,0,0,0,0,0,8503861,2297123,253192704,18470846976
1784155427544,node13,offload,0.0108,0,0,0,0,0,0,0,0,0,8504396,2297228,253192704,18470846976
1784155428866,node13,offload,0.0232,0,0,0,0,0,0,0,0,0,8528099,2303486,253192704,18470846976
1784155430173,node13,offload,0.0224,0,0,0,0,0,0,0,0,0,8547962,2308483,253192704,18470851072
1784155431486,node13,offload,0.0140,0,0,0,0,0,0,0,0,1686324,8549859,2309080,253192704,18828104192
1784155432798,node13,offload,0.3411,0,0,0,0,0,0,0,0,2946800,8549932,2309122,253192704,18828104192
1784155434139,node13,offload,0.0057,0,0,0,0,0,0,0,0,2946800,8549968,2309122,253192704,18828104192
1784155435471,node13,offload,0.0553,0,0,0,0,0,0,0,0,3579160,8550171,2309250,253192704,18828108288
1784155436812,node13,offload,0.0061,0,0,0,0,0,0,0,0,3550440,8550204,2309251,253192704,18844385792
1784155438149,node13,offload,0.0059,0,0,0,0,0,0,0,0,3550440,8550229,2309252,253192704,18844385792
1784155439482,node13,offload,0.0060,0,0,0,0,0,0,0,0,3550968,8550276,2309252,253192704,18844385792
1784155440812,node13,offload,0.0062,0,0,0,0,0,0,0,0,3550968,8550333,2309253,253192704,18844393984
1784155442133,node13,offload,0.0059,0,0,0,0,0,0,0,0,3550968,8550374,2309254,253192704,18845127168
1784155443454,node13,offload,0.0054,0,0,0,0,0,0,0,0,3550968,8550416,2309255,253192704,18845127168
1784155444787,node13,offload,0.0058,0,0,0,0,0,0,0,0,3550968,8550456,2309256,253192704,18845127168
1784155446119,node13,offload,0.0054,0,0,0,0,0,0,0,0,3550968,8550496,2309256,253192704,18845131264
1784155447449,node13,offload,0.0058,0,0,0,0,0,0,0,0,3550968,8550571,2309256,253192704,18845131264
1784155448787,node13,offload,0.0060,0,0,0,0,0,0,0,0,3550968,8550645,2309257,253192704,18845143552
1784155450116,node13,offload,0.0059,0,0,0,0,0,0,0,0,3550968,8550690,2309257,253192704,18845143552
1784155451450,node13,offload,0.0058,0,0,0,0,0,0,0,0,3550968,8550726,2309257,253192704,18845147648
1784155452787,node13,offload,0.0055,0,0,0,0,0,0,0,0,3550968,8550780,2309259,253192704,18845147648
1784155454125,node13,offload,0.0060,0,0,0,0,0,0,0,0,3550968,8550845,2309259,253192704,18845147648
1784155455455,node13,offload,0.0058,0,0,0,0,0,0,0,0,3550968,8551011,2309259,253192704,18845159936
1784155456776,node13,offload,0.0051,0,0,0,0,0,0,0,0,3550968,8551052,2309259,253192704,18845327872
1784155458111,node13,offload,0.0058,0,0,0,0,0,0,0,0,3550968,8551112,2309259,253192704,18845327872
