timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784155379021,node10,compute,0.0002,0,235800,0,0,0,0,0,0,0,8404674,3059879,252643840,20267831808
1784155380336,node10,compute,0.0056,0,235800,0,0,0,0,0,0,0,8404750,3059883,252643840,20267840000
1784155381658,node10,compute,0.0061,0,235800,0,0,0,0,0,0,0,8404817,3059886,252643840,20267840000
1784155382972,node10,compute,0.0049,0,235800,0,0,0,0,0,0,0,8404859,3059889,252643840,20268741120
1784155384290,node10,compute,0.0052,0,235800,0,0,0,0,0,0,0,8404896,3059891,252643840,20268741120
1784155385604,node10,compute,0.0049,0,235800,0,0,0,0,0,0,0,8404938,3059895,252643840,20268749312
1784155386926,node10,compute,0.0054,0,235800,0,0,0,0,0,0,0,8404986,3059898,252643840,20268749312
1784155388232,node10,compute,0.0055,0,235800,0,0,0,0,0,0,0,8405021,3059900,252643840,20268810752
1784155389543,node10,compute,0.0067,0,235800,0,0,0,0,0,0,0,8405065,3059905,252643840,20268831232
1784155390853,node10,compute,0.0056,0,235800,0,0,0,0,0,0,0,8405152,3059910,252643840,20268839424
1784155392164,node10,compute,0.0050,0,235800,0,0,0,0,0,0,0,8405218,3059912,252643840,20268839424
1784155393484,node10,compute,0.0054,0,235800,0,0,0,0,0,0,0,8405277,3059916,252643840,20268839424
1784155394799,node10,compute,0.0052,0,235800,0,0,0,0,0,0,0,8405348,3059919,252643840,20268876288
1784155396115,node10,compute,0.0056,0,235800,0,0,0,0,0,0,0,8405420,3059921,252643840,20268884480
1784155397422,node10,compute,0.0049,0,235800,0,0,0,0,0,0,0,8405509,3059925,252643840,20268884480
1784155398736,node10,compute,0.0054,0,235800,0,0,0,0,0,0,0,8405584,3059927,252643840,20268884480
1784155400053,node10,compute,0.0054,0,235800,0,0,0,0,0,0,0,8405626,3059930,252643840,20268896768
1784155401375,node10,compute,0.0055,0,236056,0,0,0,0,0,0,0,8405697,3059935,252643840,20268921344
1784155402687,node10,compute,0.0053,0,236056,0,0,0,0,0,0,0,8405756,3059937,252643840,20268921344
1784155404001,node10,compute,0.0052,0,236056,0,0,0,0,0,0,0,8405841,3059940,252643840,20268921344
