timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784155371208,node4,offload,0.0002,0,0,0,0,0,0,0,0,0,7261427,1231103,253147648,18033472000
1784155372526,node4,offload,0.0050,0,0,0,0,0,0,0,0,0,7261488,1231104,253147648,18033472000
1784155373837,node4,offload,0.0048,0,0,0,0,0,0,0,0,0,7261596,1231104,253147648,18033472000
1784155375149,node4,offload,0.0050,0,0,0,0,0,0,0,0,0,7261643,1231105,253147648,18034729472
1784155376461,node4,offload,0.0050,0,0,0,0,0,0,0,0,0,7261684,1231105,253147648,18034795008
1784155377776,node4,offload,0.0050,0,0,0,0,0,0,0,0,0,7261722,1231106,253147648,18034795008
1784155379091,node4,offload,0.0053,0,0,0,0,0,0,0,0,0,7261772,1231106,253147648,18034795008
1784155380404,node4,offload,0.0050,0,0,0,0,0,0,0,0,0,7261841,1231107,253147648,18034844160
1784155381724,node4,offload,0.0050,0,0,0,0,0,0,0,0,0,7261906,1231107,253147648,18034860544
1784155383038,node4,offload,0.0057,0,0,0,0,0,0,0,0,0,7261945,1231107,253147648,18034860544
1784155384355,node4,offload,0.0054,0,0,0,0,0,0,0,0,0,7261984,1231108,253147648,18034860544
1784155385671,node4,offload,0.0050,0,0,0,0,0,0,0,0,0,7262021,1231108,253147648,18034860544
1784155386986,node4,offload,0.0048,0,0,0,0,0,0,0,0,0,7262071,1231108,253147648,18034864640
1784155388298,node4,offload,0.0052,0,0,0,0,0,0,0,0,0,7262101,1231108,253147648,18034876928
1784155389608,node4,offload,0.0059,0,0,0,0,0,0,0,0,0,7262153,1231119,253147648,18034876928
1784155390924,node4,offload,0.0091,0,0,0,0,0,0,0,0,0,7262290,1231175,253147648,18034876928
1784155392230,node4,offload,0.0182,0,0,0,0,0,0,0,0,0,7275067,1234325,253147648,18034881024
1784155393555,node4,offload,0.0253,0,0,0,0,0,0,0,0,0,7298054,1239824,253147648,18034881024
1784155394879,node4,offload,0.0181,0,0,0,0,0,0,0,0,0,7306512,1241871,253147648,18323255808
1784155396189,node4,offload,0.0404,0,0,0,0,0,0,0,0,2177720,7308415,1242433,253147648,18323255808
1784155397415,node4,offload,0.3329,0,0,0,0,0,0,0,0,2945492,7308525,1242460,253147648,18323259904
1784155398748,node4,offload,0.0056,0,0,0,0,0,0,0,0,2945492,7308602,1242460,253147648,18323259904
1784155400065,node4,offload,0.0058,0,0,0,0,0,0,0,0,2945492,7308641,1242461,253147648,18408817152
1784155401400,node4,offload,0.0058,0,0,0,0,0,0,0,0,2923884,7308710,1242462,253147648,18408821248
1784155402740,node4,offload,0.0057,0,0,0,0,0,0,0,0,2923884,7308770,1242462,253147648,18408821248
1784155404075,node4,offload,0.0056,0,0,0,0,0,0,0,0,2923884,7308854,1242463,253147648,18408825344
1784155405411,node4,offload,0.0055,0,0,0,0,0,0,0,0,2923884,7308906,1242465,253147648,18408858112
1784155406736,node4,offload,0.0057,0,0,0,0,0,0,0,0,2923884,7308961,1242465,253147648,18408858112
1784155408058,node4,offload,0.0051,0,0,0,0,0,0,0,0,2923884,7309004,1242465,253147648,18408858112
1784155409388,node4,offload,0.0052,0,0,0,0,0,0,0,0,2923884,7309066,1242466,253147648,18408862208
1784155410720,node4,offload,0.0056,0,0,0,0,0,0,0,0,2923884,7309107,1242466,253147648,18408894976
1784155412051,node4,offload,0.0052,0,0,0,0,0,0,0,0,2923884,7309147,1242466,253147648,18408894976
1784155413386,node4,offload,0.0058,0,0,0,0,0,0,0,0,2923884,7309223,1242467,253147648,18408894976
1784155414725,node4,offload,0.0060,0,0,0,0,0,0,0,0,2924148,7309294,1242467,253147648,18408899072
1784155416065,node4,offload,0.0057,0,0,0,0,0,0,0,0,2924148,7309407,1242467,253147648,18408899072
1784155417403,node4,offload,0.0060,0,0,0,0,0,0,0,0,2924148,7309494,1242468,253147648,18408931840
1784155418733,node4,offload,0.0058,0,0,0,0,0,0,0,0,2924148,7309569,1242469,253147648,18408931840
1784155420070,node4,offload,0.0060,0,0,0,0,0,0,0,0,2924148,7309658,1242469,253147648,18408935936
1784155421404,node4,offload,0.0054,0,0,0,0,0,0,0,0,2924148,7309702,1242469,253147648,18408935936
1784155422737,node4,offload,0.0059,0,0,0,0,0,0,0,0,2924148,7309768,1242470,253147648,18408956416
1784155424077,node4,offload,0.0057,0,0,0,0,0,0,0,0,2924148,7309833,1242470,253147648,18408968704
1784155425411,node4,offload,0.0054,0,0,0,0,0,0,0,0,2924148,7309878,1242470,253147648,18408972800
1784155426738,node4,offload,0.0054,0,0,0,0,0,0,0,0,2924400,7309945,1242471,253147648,18408972800
1784155428075,node4,offload,0.0063,0,0,0,0,0,0,0,0,2924400,7309973,1242471,253147648,18409366016
1784155429412,node4,offload,0.0055,0,0,0,0,0,0,0,0,2924400,7310017,1242471,253147648,18409411072
1784155430744,node4,offload,0.0054,0,0,0,0,0,0,0,0,2924400,7310063,1242472,253147648,18409415168
1784155432081,node4,offload,0.0057,0,0,0,0,0,0,0,0,2924400,7310097,1242472,253147648,18409415168
1784155433414,node4,offload,0.0056,0,0,0,0,0,0,0,0,2981864,7310134,1242472,253147648,18409415168
1784155434751,node4,offload,0.0557,0,0,0,0,0,0,0,0,3556440,7310329,1242600,253147648,18409443840
1784155436091,node4,offload,0.0060,0,0,0,0,0,0,0,0,3533272,7310365,1242600,253147648,18409488896
1784155437426,node4,offload,0.0059,0,0,0,0,0,0,0,0,3533272,7310395,1242600,253147648,18409488896
1784155438762,node4,offload,0.0058,0,0,0,0,0,0,0,0,3533272,7310436,1242600,253147648,18409488896
1784155440099,node4,offload,0.0061,0,0,0,0,0,0,0,0,3533272,7310486,1242601,253147648,18409488896
1784155441437,node4,offload,0.0057,0,0,0,0,0,0,0,0,3533768,7310532,1242601,253147648,18409521664
1784155442774,node4,offload,0.0058,0,0,0,0,0,0,0,0,3533768,7310579,1242601,253147648,18409533952
1784155444108,node4,offload,0.0055,0,0,0,0,0,0,0,0,3533768,7310611,1242601,253147648,18409533952
1784155445440,node4,offload,0.0058,0,0,0,0,0,0,0,0,3533768,7310660,1242602,253147648,18409533952
1784155446768,node4,offload,0.0057,0,0,0,0,0,0,0,0,3533768,7310723,1242602,253147648,18409538048
1784155448099,node4,offload,0.0058,0,0,0,0,0,0,0,0,3533768,7310785,1242602,253147648,18409538048
1784155449437,node4,offload,0.0055,0,0,0,0,0,0,0,0,3533768,7310848,1242604,253147648,18409550336
1784155450772,node4,offload,0.0056,0,0,0,0,0,0,0,0,3533768,7310891,1242604,253147648,18409550336
1784155452111,node4,offload,0.0069,0,0,0,0,0,0,0,0,3534016,7310928,1242605,253147648,18409554432
1784155453447,node4,offload,0.0052,0,0,0,0,0,0,0,0,3534016,7311009,1242607,253147648,18409554432
1784155454778,node4,offload,0.0055,0,0,0,0,0,0,0,0,3534016,7311161,1242607,253147648,18409566720
1784155456115,node4,offload,0.0064,0,0,0,0,0,0,0,0,3531028,7311208,1242607,253147648,18409566720
1784155457442,node4,offload,0.0057,0,0,0,0,0,0,0,0,3531276,7311248,1242607,253147648,18409570816
1784155458781,node4,offload,0.0053,0,0,0,0,0,0,0,0,3531276,7311316,1242607,253147648,18410095104
1784155460120,node4,offload,0.0056,0,0,0,0,0,0,0,0,3531276,7311353,1242607,253147648,18410095104
1784155461452,node4,offload,0.0051,0,0,0,0,0,0,0,0,3531276,7311425,1242607,253147648,18410127872
1784155462788,node4,offload,0.0057,0,0,0,0,0,0,0,0,3531276,7311496,1242607,253147648,18410131968
1784155464124,node4,offload,0.0057,0,0,0,0,0,0,0,0,3531276,7311545,1242608,253147648,18410131968
1784155465462,node4,offload,0.0060,0,0,0,0,0,0,0,0,3531276,7311602,1242608,253147648,18410131968
1784155466792,node4,offload,0.0059,0,0,0,0,0,0,0,0,3531276,7311715,1242608,253147648,18410164736
1784155468125,node4,offload,0.0052,0,0,0,0,0,0,0,0,3531276,7311801,1242609,253147648,18410299904
1784155469457,node4,offload,0.0056,0,0,0,0,0,0,0,0,3531276,7311836,1242609,253147648,18410299904
1784155470793,node4,offload,0.0056,0,0,0,0,0,0,0,0,3531276,7311925,1242609,253147648,18410299904
1784155472132,node4,offload,0.0064,0,0,0,0,0,0,0,0,3531276,7311991,1242610,253147648,18410299904
1784155473461,node4,offload,0.0054,0,0,0,0,0,0,0,0,3531276,7312067,1242610,253147648,18410316288
1784155474795,node4,offload,0.0060,0,0,0,0,0,0,0,0,3531532,7312137,1242610,253147648,18410316288
1784155476136,node4,offload,0.0071,0,0,0,0,0,0,0,0,3530384,7312202,1242610,253147648,18410316288
1784155477471,node4,offload,0.0063,0,0,0,0,0,0,0,0,3531104,7312278,1242610,253147648,18410316288
1784155478808,node4,offload,0.0064,0,0,0,0,0,0,0,0,3531584,7312337,1242610,253147648,18410353152
1784155480147,node4,offload,0.0056,0,0,0,0,0,0,0,0,3531584,7312385,1242611,253147648,18410353152
1784155481474,node4,offload,0.0055,0,0,0,0,0,0,0,0,3523460,7312473,1242611,253147648,18410353152
1784155482782,node4,offload,0.0052,0,0,0,0,0,0,0,0,3523460,7312526,1242611,253147648,18410353152
1784155484120,node4,offload,0.0057,0,0,0,0,0,0,0,0,3523460,7312585,1242612,253147648,18410381824
1784155485456,node4,offload,0.0051,0,0,0,0,0,0,0,0,3523460,7312630,1242612,253147648,18410406400
1784155486784,node4,offload,0.0054,0,0,0,0,0,0,0,0,3523460,7312665,1242612,253147648,18410406400
1784155488120,node4,offload,0.0057,0,0,0,0,0,0,0,0,3523460,7312722,1242613,253147648,18410406400
1784155489454,node4,offload,0.0054,0,0,0,0,0,0,0,0,3523460,7312776,1242614,253147648,18410803712
1784155490793,node4,offload,0.0055,0,0,0,0,0,0,0,0,3523460,7312868,1242614,253147648,18410811904
1784155492129,node4,offload,0.0058,0,0,0,0,0,0,0,0,3523460,7312916,1242615,253147648,18410844672
1784155493464,node4,offload,0.0060,0,0,0,0,0,0,0,0,3523460,7312979,1242615,253147648,18410844672
1784155494779,node4,offload,0.0057,0,0,0,0,0,0,0,0,3523460,7313039,1242617,253147648,18410848768
1784155496114,node4,offload,0.0059,0,0,0,0,0,0,0,0,3523460,7313121,1242617,253147648,18410848768
1784155497444,node4,offload,0.0056,0,0,0,0,0,0,0,0,3523460,7313154,1242617,253147648,18410869248
1784155498780,node4,offload,0.0055,0,0,0,0,0,0,0,0,3523460,7313228,1242617,253147648,18410881536
1784155500120,node4,offload,0.0059,0,0,0,0,0,0,0,0,3523460,7313269,1242620,253147648,18410885632
1784155501454,node4,offload,0.0052,0,0,0,0,0,0,0,0,3523460,7313341,1242620,253147648,18410885632
1784155502788,node4,offload,0.0060,0,0,0,0,0,0,0,0,3523460,7313381,1242620,253147648,18410885632
1784155504128,node4,offload,0.0055,0,0,0,0,0,0,0,0,3523460,7313470,1242620,253147648,18410885632
1784155505467,node4,offload,0.0055,0,0,0,0,0,0,0,0,3523460,7313511,1242620,253147648,18410910208
1784155506801,node4,offload,0.0055,0,0,0,0,0,0,0,0,3523460,7313632,1242620,253147648,18410910208
1784155508134,node4,offload,0.0055,0,0,0,0,0,0,0,0,3523460,7313720,1242621,253147648,18410910208
1784155509468,node4,offload,0.0059,0,0,0,0,0,0,0,0,3523460,7313781,1242621,253147648,18410910208
1784155510808,node4,offload,0.0057,0,0,0,0,0,0,0,0,3523460,7313818,1242621,253147648,18410930688
1784155512140,node4,offload,0.0059,0,0,0,0,0,0,0,0,3523460,7313854,1242621,253147648,18410930688
1784155513476,node4,offload,0.0056,0,0,0,0,0,0,0,0,3523460,7313895,1242622,253147648,18410930688
