timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784155377798,node9,compute,0.0000,0,235744,0,0,0,0,0,0,0,8567027,3143013,253106688,14198280704
1784155379121,node9,compute,0.0050,0,235744,0,0,0,0,0,0,0,8567078,3143015,253106688,14198280704
1784155380440,node9,compute,0.0054,0,235744,0,0,0,0,0,0,0,8567147,3143017,253106688,14198280704
1784155381758,node9,compute,0.0054,0,235744,0,0,0,0,0,0,0,8567217,3143023,253106688,14199067136
1784155383069,node9,compute,0.0054,0,235744,0,0,0,0,0,0,0,8567256,3143025,253106688,14199128576
1784155384380,node9,compute,0.0054,0,235744,0,0,0,0,0,0,0,8567295,3143027,253106688,14199144960
1784155385698,node9,compute,0.0052,0,235744,0,0,0,0,0,0,0,8567335,3143031,253106688,14199144960
1784155387016,node9,compute,0.0054,0,236008,0,0,0,0,0,0,0,8567387,3143033,253106688,14199144960
1784155388329,node9,compute,0.0058,0,236196,0,0,0,0,0,0,0,8567418,3143035,253106688,14199157248
1784155389649,node9,compute,0.0053,0,236196,0,0,0,0,0,0,0,8567462,3143039,253106688,14199157248
1784155390965,node9,compute,0.0053,0,236196,0,0,0,0,0,0,0,8567549,3143042,253106688,14199173632
1784155392283,node9,compute,0.0054,0,236196,0,0,0,0,0,0,0,8567621,3143044,253106688,14199173632
1784155393596,node9,compute,0.0050,0,236196,0,0,0,0,0,0,0,8567671,3143048,253106688,14199185920
1784155394914,node9,compute,0.0053,0,236196,0,0,0,0,0,0,0,8567763,3143050,253106688,14199185920
1784155396235,node9,compute,0.0054,0,236196,0,0,0,0,0,0,0,8567820,3143053,253106688,14199185920
1784155397549,node9,compute,0.0056,0,236196,0,0,0,0,0,0,0,8567904,3143055,253106688,14199202304
1784155398860,node9,compute,0.0050,0,236196,0,0,0,0,0,0,0,8567986,3143059,253106688,14199218688
1784155400177,node9,compute,0.0052,0,236196,0,0,0,0,0,0,0,8568026,3143061,253106688,14199218688
1784155401494,node9,compute,0.0053,0,236196,0,0,0,0,0,0,0,8568091,3143064,253106688,14199218688
1784155402806,node9,compute,0.0054,0,236196,0,0,0,0,0,0,0,8568152,3143068,253106688,14199243264
1784155404097,node9,compute,0.0050,0,236196,0,0,0,0,0,0,0,8568237,3143071,253106688,14199247360
1784155405408,node9,compute,0.0054,0,236196,0,0,0,0,0,0,0,8568286,3143073,253106688,14199247360
1784155406720,node9,compute,0.0056,0,236196,0,0,0,0,0,0,0,8568343,3143077,253106688,14199247360
1784155408034,node9,compute,0.0053,0,236196,0,0,0,0,0,0,0,8568387,3143080,253106688,14199255552
1784155409340,node9,compute,0.0051,0,236196,0,0,0,0,0,0,0,8568450,3143082,253106688,14199276032
1784155410656,node9,compute,0.0052,0,236196,0,0,0,0,0,0,0,8568492,3143086,253106688,14199276032
1784155411973,node9,compute,0.0050,0,236196,0,0,0,0,0,0,0,8568532,3143088,253106688,14199276032
1784155413294,node9,compute,0.0053,0,236196,0,0,0,0,0,0,0,8568606,3143090,253106688,14199284224
1784155414589,node9,compute,0.0048,0,236196,0,0,0,0,0,0,0,8568677,3143092,253106688,14199304704
1784155415907,node9,compute,0.0051,0,236196,0,0,0,0,0,0,0,8568787,3143096,253106688,14199304704
1784155417225,node9,compute,0.0056,0,236196,0,0,0,0,0,0,0,8568878,3143098,253106688,14199304704
1784155418539,node9,compute,0.0057,0,236196,0,0,0,0,0,0,0,8568940,3143100,253106688,14199312896
1784155419851,node9,compute,0.0049,0,236196,0,0,0,0,0,0,0,8569041,3143104,253106688,14199341568
1784155421169,node9,compute,0.0050,0,236196,0,0,0,0,0,0,0,8569086,3143108,253106688,14199341568
1784155422490,node9,compute,0.0057,0,236196,0,0,0,0,0,0,0,8569157,3143110,253106688,14199341568
1784155423807,node9,compute,0.0054,0,236196,0,0,0,0,0,0,0,8569225,3143114,253106688,14199349760
1784155425115,node9,compute,0.0049,0,236196,0,0,0,0,0,0,0,8569270,3143117,253106688,14199423488
1784155426427,node9,compute,0.0053,0,236196,0,0,0,0,0,0,0,8569335,3143119,253106688,14199423488
