timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784155369821,node3,kafka,0.0004,0,0,0,0,595088,0,0,0,0,8033668,3501603,250497536,11157312000
1784155371143,node3,kafka,0.0054,0,0,0,0,595088,0,0,0,0,8033720,3501607,250497536,11157312000
1784155372464,node3,kafka,0.0055,0,0,0,0,595088,0,0,0,0,8033770,3501610,250497536,11157312000
1784155373789,node3,kafka,0.0057,0,0,0,0,595088,0,0,0,0,8033894,3501611,250497536,11158020608
1784155375109,node3,kafka,0.0051,0,0,0,0,595088,0,0,0,0,8033945,3501613,250497536,11158172160
1784155376426,node3,kafka,0.0053,0,0,0,0,595088,0,0,0,0,8033989,3501618,250497536,11158172160
1784155377754,node3,kafka,0.0055,0,0,0,0,595088,0,0,0,0,8034031,3501619,250497536,11158172160
1784155379071,node3,kafka,0.0064,0,0,0,0,595088,0,0,0,0,8034085,3501622,250497536,11158241792
1784155380402,node3,kafka,0.0052,0,0,0,0,595088,0,0,0,0,8034155,3501623,250497536,11158245888
1784155381731,node3,kafka,0.0056,0,0,0,0,595088,0,0,0,0,8034224,3501624,250497536,11158245888
1784155383047,node3,kafka,0.0049,0,0,0,0,595088,0,0,0,0,8034268,3501629,250497536,11158245888
1784155384366,node3,kafka,0.0053,0,0,0,0,601416,0,0,0,0,8034310,3501631,250497536,11158327808
1784155385690,node3,kafka,0.0119,0,0,0,0,603596,0,0,0,0,8034437,3501710,250497536,11158647296
1784155387010,node3,kafka,0.0069,0,0,0,0,603596,0,0,0,0,8034490,3501712,250497536,11158647296
1784155388337,node3,kafka,0.0058,0,0,0,0,603604,0,0,0,0,8034556,3501744,250497536,11158659584
1784155389665,node3,kafka,0.0074,0,0,0,0,605052,0,0,0,0,8034613,3501756,250497536,11158778368
1784155390984,node3,kafka,0.0055,0,0,0,0,605052,0,0,0,0,8034703,3501760,250497536,11158782464
1784155392312,node3,kafka,0.0051,0,0,0,0,605052,0,0,0,0,8034775,3501761,250497536,11158782464
1784155393638,node3,kafka,0.0054,0,0,0,0,605052,0,0,0,0,8034830,3501764,250497536,11158782464
1784155394963,node3,kafka,0.0050,0,0,0,0,605140,0,0,0,0,8034932,3501770,250497536,11159122432
1784155396272,node3,kafka,0.0052,0,0,0,0,605140,0,0,0,0,8034987,3501771,250497536,11159126528
1784155397600,node3,kafka,0.0054,0,0,0,0,605140,0,0,0,0,8035073,3501772,250497536,11159126528
1784155398922,node3,kafka,0.0055,0,0,0,0,605140,0,0,0,0,8035154,3501774,250497536,11159126528
1784155400246,node3,kafka,0.0058,0,0,0,0,605140,0,0,0,0,8035201,3501779,250497536,11159204352
1784155401576,node3,kafka,0.0051,0,0,0,0,605140,0,0,0,0,8035267,3501781,250497536,11159208448
1784155402899,node3,kafka,0.0053,0,0,0,0,605140,0,0,0,0,8035333,3501783,250497536,11159208448
1784155404216,node3,kafka,0.0056,0,0,0,0,605140,0,0,0,0,8035421,3501785,250497536,11159278080
1784155405532,node3,kafka,0.0052,0,0,0,0,605140,0,0,0,0,8035466,3501786,250497536,11159294464
1784155406855,node3,kafka,0.0054,0,0,0,0,605140,0,0,0,0,8035534,3501792,250497536,11159298560
1784155408182,node3,kafka,0.0051,0,0,0,0,605140,0,0,0,0,8035582,3501794,250497536,11159298560
1784155409506,node3,kafka,0.0055,0,0,0,0,605140,0,0,0,0,8035639,3501795,250497536,11159372288
1784155410828,node3,kafka,0.0057,0,0,0,0,605140,0,0,0,0,8035683,3501797,250497536,11159441920
1784155412156,node3,kafka,0.0052,0,0,0,0,605140,0,0,0,0,8035741,3501802,250497536,11159446016
1784155413480,node3,kafka,0.0055,0,0,0,0,605140,0,0,0,0,8035810,3501803,250497536,11159532032
1784155414800,node3,kafka,0.0053,0,0,0,0,605140,0,0,0,0,8035880,3501804,250497536,11159622144
1784155416128,node3,kafka,0.0051,0,0,0,0,605140,0,0,0,0,8036000,3501807,250497536,11159622144
1784155417451,node3,kafka,0.0066,0,0,0,0,605140,0,0,0,0,8036088,3501808,250497536,11159626240
1784155418775,node3,kafka,0.0054,0,0,0,0,605140,0,0,0,0,8036172,3501814,250497536,11159626240
1784155420096,node3,kafka,0.0053,0,0,0,0,605140,0,0,0,0,8036262,3501817,250497536,11159704064
1784155421424,node3,kafka,0.0055,0,0,0,0,605140,0,0,0,0,8036314,3501820,250497536,11159704064
1784155422746,node3,kafka,0.0053,0,0,0,0,605140,0,0,0,0,8036373,3501821,250497536,11159708160
1784155424063,node3,kafka,0.0052,0,0,0,0,605140,0,0,0,0,8036450,3501829,250497536,11159777792
1784155425387,node3,kafka,0.0057,0,0,0,0,605140,0,0,0,0,8036499,3501831,250497536,11159802368
1784155426711,node3,kafka,0.0051,0,0,0,0,605140,0,0,0,0,8036562,3501832,250497536,11159802368
1784155428032,node3,kafka,0.0051,0,0,0,0,605340,0,0,0,0,8036597,3501835,250497536,11159810560
1784155429331,node3,kafka,0.0052,0,0,0,0,605340,0,0,0,0,8036642,3501836,250497536,11159867904
1784155430652,node3,kafka,0.0057,0,0,0,0,605340,0,0,0,0,8036691,3501841,250497536,11159888384
1784155431967,node3,kafka,0.0052,0,0,0,0,605340,0,0,0,0,8036734,3501843,250497536,11159888384
1784155433287,node3,kafka,0.0054,0,0,0,0,605340,0,0,0,0,8036772,3501845,250497536,11159892480
1784155434609,node3,kafka,0.0051,0,0,0,0,605488,0,0,0,0,8036807,3501847,250497536,11159937536
1784155435934,node3,kafka,0.0051,0,0,0,0,605488,0,0,0,0,8036853,3501853,250497536,11159962112
1784155437260,node3,kafka,0.0054,0,0,0,0,605488,0,0,0,0,8036885,3501854,250497536,11159962112
1784155438582,node3,kafka,0.0051,0,0,0,0,605488,0,0,0,0,8036920,3501856,250497536,11159966208
1784155439899,node3,kafka,0.0052,0,0,0,0,605488,0,0,0,0,8036975,3501859,250497536,11160019456
1784155441225,node3,kafka,0.0055,0,0,0,0,605488,0,0,0,0,8037029,3501860,250497536,11160039936
1784155442546,node3,kafka,0.0054,0,0,0,0,605488,0,0,0,0,8037078,3501865,250497536,11160039936
1784155443867,node3,kafka,0.0054,0,0,0,0,605488,0,0,0,0,8037116,3501867,250497536,11160072704
1784155445185,node3,kafka,0.0047,0,0,0,0,605488,0,0,0,0,8037169,3501870,250497536,11160138240
1784155446504,node3,kafka,0.0054,0,0,0,0,605508,0,0,0,0,8037214,3501871,250497536,11160162816
1784155447832,node3,kafka,0.0058,0,0,0,0,605508,0,0,0,0,8037293,3501873,250497536,11160162816
1784155449159,node3,kafka,0.0054,0,0,0,0,605508,0,0,0,0,8037367,3501882,250497536,11160220160
1784155450482,node3,kafka,0.0053,0,0,0,0,605508,0,0,0,0,8037412,3501883,250497536,11160240640
1784155451790,node3,kafka,0.0049,0,0,0,0,605508,0,0,0,0,8037454,3501884,250497536,11160240640
1784155453111,node3,kafka,0.0054,0,0,0,0,605508,0,0,0,0,8037524,3501887,250497536,11160240640
1784155454433,node3,kafka,0.0058,0,0,0,0,605508,0,0,0,0,8037608,3501892,250497536,11160302080
1784155455751,node3,kafka,0.0054,0,0,0,0,605508,0,0,0,0,8037744,3501893,250497536,11160318464
1784155457066,node3,kafka,0.0069,0,0,0,0,605508,0,0,0,0,8037784,3501895,250497536,11160318464
1784155458386,node3,kafka,0.0054,0,0,0,0,605508,0,0,0,0,8037859,3501897,250497536,11160318464
1784155459704,node3,kafka,0.0053,0,0,0,0,605580,0,0,0,0,8037897,3501899,250497536,11160375808
1784155461026,node3,kafka,0.0051,0,0,0,0,605580,0,0,0,0,8037974,3501905,250497536,11160396288
1784155462340,node3,kafka,0.0050,0,0,0,0,605580,0,0,0,0,8038043,3501906,250497536,11160396288
1784155463623,node3,kafka,0.0053,0,0,0,0,605580,0,0,0,0,8038088,3501907,250497536,11160396288
1784155464948,node3,kafka,0.0055,0,0,0,0,605580,0,0,0,0,8038155,3501910,250497536,11160470016
1784155466276,node3,kafka,0.0058,0,0,0,0,605580,0,0,0,0,8038283,3501915,250497536,11160490496
1784155467594,node3,kafka,0.0053,0,0,0,0,605580,0,0,0,0,8038326,3501916,250497536,11160490496
1784155468909,node3,kafka,0.0053,0,0,0,0,605580,0,0,0,0,8038405,3501918,250497536,11160490496
1784155470230,node3,kafka,0.0055,0,0,0,0,605580,0,0,0,0,8038483,3501919,250497536,11160560128
1784155471550,node3,kafka,0.0053,0,0,0,0,605580,0,0,0,0,8038555,3501920,250497536,11160580608
