timestamp,inputOffset,resultOffset,sourceCount,inputLag,resultLag,kafkaQueueTimeP50,kafkaQueueTimeP95,kafkaQueueTimeP99,latencyMedian,latencyP95,latencyP99,latencyTail,avgCpu,avgInput,avgProcess,queueSize,numExecutors,numLambdaExecutors
1782569825652,50000,0,40070,9930,50000,-1,-1,-1,8.0,8.0,8.0,577.0,-1,-1,-1,-1,-1,-1
1782569835111,550000,4258,214718,335282,545742,2545.4,2600.5,2600.5,6177.0,6177.0,6177.0,6897.0,-1,-1,-1,-1,-1,-1
1782569844481,1000000,23717,997879,2121,976283,3265.196078,7158.76923,7212.583333,132.0,132.0,132.0,11780.0,-1,-1,-1,-1,-1,-1
1782569853853,1450000,36764,1332319,117681,1413236,2545.4,7158.76923,7212.583333,2917.0,2917.0,2917.0,4402.0,-1,-1,-1,-1,-1,-1
1782569863306,1950000,50548,1935517,14483,1899452,3265.196078,7120.0,7212.583333,7.0,7.0,7.0,4584.0,-1,-1,-1,-1,-1,-1
1782569872722,2400000,69154,2371557,28443,2330846,2545.4,7120.0,7212.583333,812.0,812.0,812.0,2527.0,0.1965,50000.0,43372.2,89580.0,12,160
1782569882146,2900000,75012,2857822,42178,2824988,1572.526315,7120.0,7212.583333,563.0,563.0,563.0,1450.0,0.0395,50000.0,57300.0,92178.0,12,160
1782569891542,3350000,75875,3347362,2638,3274125,1475.796296,7078.74074,7158.76923,6.0,6.0,6.0,15719.0,0.0193,50000.0,52192.8,52000.0,12,160
1782569900982,3800000,75875,3726035,73965,3724125,1420.037037,7078.74074,7158.76923,2028.0,2028.0,2028.0,21697.0,0.0147,50000.0,38472.4,173965.0,12,160
1782569910390,4300000,75875,4240535,59465,4224125,1484.842105,7078.74074,7158.76923,830.0,830.0,830.0,2644.0,0.0153,50000.0,57600.0,109465.0,12,160
1782569919826,4750000,75875,4739862,10138,4674125,1475.796296,4253.75,7158.76923,162.0,162.0,162.0,1649.0,0.0157,50000.0,53729.8,56636.0,12,160
1782569929271,5250000,75875,5248502,1498,5174125,1184.178082,4253.75,7158.76923,210.0,210.0,210.0,1641.0,0.0153,50000.0,50100.4,51498.0,12,160
1782569938635,5700000,75875,5698498,1502,5624125,1034.550724,4216.0,7158.76923,9.0,9.0,9.0,1656.0,0.0147,50000.0,50100.2,51499.0,12,160
1782569948066,6740485,75875,6664504,75981,6664610,746.802816,4216.0,7158.76923,723.0,723.0,723.0,3577.0,0.013,200000.0,143340.0,335496.0,12,160
1782569957470,8600000,75875,8562686,37314,8524125,659.928571,4216.0,7158.76923,8.0,8.0,8.0,1751.0,0.0128,200000.0,212580.2,237314.0,12,160
1782569966899,10400000,75875,10378396,21604,10324125,582.121621,3992.896551,7158.76923,8.0,8.0,8.0,1869.0,0.0145,200000.0,200798.4,215035.0,12,160
1782569976292,12400000,75875,12362791,37209,12324125,554.982758,3992.896551,7158.76923,129.0,129.0,129.0,1712.0,0.0157,200000.0,194908.6,237209.0,12,160
1782569985701,14200000,75875,14182506,17494,14124125,520.942028,3992.896551,7158.76923,12.0,12.0,12.0,1732.0,0.014,200000.0,200656.6,210717.0,12,160
1782569995141,15300000,75875,15300000,0,15224125,478.323529,3972.957264,7158.76923,7.0,7.0,7.0,664.0,0.0155,50000.0,50000.0,50000.0,12,160
1782570004534,15750000,75875,15748031,1969,15674125,455.692307,3972.957264,7158.76923,74.0,74.0,74.0,1645.0,0.015,50000.0,49899.8,52000.0,12,160
1782570013948,16200000,75875,16198000,2000,16124125,428.814814,3970.482758,7120.0,6.0,6.0,6.0,1656.0,0.015,50000.0,50600.0,52000.0,12,160
1782570023302,16700000,75875,16698499,1501,16624125,414.685258,3970.482758,7120.0,7.0,7.0,7.0,1636.0,0.0153,50000.0,50099.8,51501.0,12,160
1782570032761,17150000,75875,17148000,2000,17074125,393.844,3970.482758,7120.0,8.0,8.0,8.0,1638.0,0.0142,50000.0,50100.4,51498.0,12,160
1782570042141,17650000,75875,17645000,5000,17574125,375.464,3925.906779,7120.0,183.0,183.0,183.0,1636.0,0.0157,50000.0,49700.0,55000.0,12,160
1782570051519,18400000,75875,18125315,274685,18324125,372.228571,3925.906779,7120.0,314.0,314.0,314.0,1850.0,0.0145,200000.0,140400.0,200000.0,12,160
1782570061037,20220202,75875,20179139,41063,20144327,384.206349,3925.906779,7120.0,942.0,942.0,942.0,3011.0,0.0138,200000.0,176778.2,420861.0,12,160
1782570070427,22200000,75875,21938662,261338,22124125,399.36,3703.0,7120.0,949.0,949.0,949.0,2642.0,0.0132,200000.0,193949.6,461338.0,12,160
1782570079840,23850000,75875,23850000,0,23774125,422.264,3703.0,7120.0,1735.0,1735.0,1735.0,2560.0,0.0147,0.0,161094.2,0.0,12,160
