timestamp,jobId,avgCpu,avgInput,avgProcess,queue,numExecutors,numLambdaExecutors,lastActionWasScaleOut,prevFutureCompleted
1782534979817,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1158,19000.0000,19592.8000,-6464,12,160,false,true
1782534980816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1196,20000.0000,19500.0000,-5500,12,160,false,true
1782534981816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1161,20000.0000,19500.0000,-5500,12,160,false,true
1782534982816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1129,19000.0000,19500.0000,-6500,12,160,false,true
1782534983816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1110,19500.0000,19500.0000,-6000,12,160,false,true
1782534984816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1100,19000.0000,19507.2000,-6500,12,160,false,true
1782534985816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1075,20000.0000,19692.2000,-6461,12,160,false,true
1782534986816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1092,20000.0000,19600.0000,-6000,12,160,false,true
1782534987816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1100,20000.0000,19464.2000,-5321,12,160,false,true
1782534988816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1098,19400.0000,19400.0000,-4600,12,160,false,true
1782534989817,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1112,19100.0000,19500.0000,-5500,12,160,false,true
1782534990816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1103,19500.0000,19507.8000,-6000,12,160,false,true
1782534991816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1100,19500.0000,19593.0000,-6465,12,160,false,true
1782534992816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1123,18500.0000,19481.2000,-6727,12,160,false,true
1782534993816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1132,20000.0000,19700.0000,-6500,12,160,false,true
1782534994816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1115,20000.0000,19700.0000,-6500,12,160,false,true
1782534995816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1122,20000.0000,19600.0000,-6000,12,160,false,true
1782534996816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1080,20000.0000,19307.0000,-4500,12,160,false,true
1782534997816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1062,20000.0000,19454.6000,-4000,12,160,false,true
1782534998816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1052,19000.0000,19500.0000,-5000,12,160,false,true
1782534999816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1027,19500.0000,19500.0000,-5500,12,160,false,true
1782535000816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1015,20000.0000,19581.6000,-5408,12,160,false,true
1782535001816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1047,20000.0000,19900.0000,-5500,12,160,false,true
1782535002816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1052,19318.0000,19911.4000,-5739,12,160,false,true
1782535003816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1075,18682.0000,19886.4000,-6932,12,160,false,true
1782535004816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1082,20000.0000,19946.4000,-7232,12,160,false,true
1782535005816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1098,19500.0000,19812.2000,-6969,12,160,false,true
1782535006816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1105,20000.0000,19692.4000,-6462,12,160,false,true
1782535007816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1108,20000.0000,19756.4000,-6339,12,160,false,true
1782535008816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1102,20000.0000,19708.8000,-5976,12,160,false,true
1782535009816,nx-q6-nexmark-nexmark-q6-warmup-20260626-233401,0.1112,20000.0000,19353.6000,-4500,12,160,false,true
