timestamp,inputOffset,resultOffset,sourceCount,inputLag,resultLag,kafkaQueueTimeP50,kafkaQueueTimeP95,kafkaQueueTimeP99,latencyMedian,latencyP95,latencyP99,latencyTail,avgCpu,avgInput,avgProcess,queueSize,numExecutors,numLambdaExecutors
1782593294731,50000,0,-1,-1,50000,-1,-1,-1,7.0,7.0,7.0,1538.0,0.012,0.0,0.0,0.0,12,160
1782593304194,550000,4345,246509,303491,545655,2331.928571,2525.285714,2525.285714,5953.0,5953.0,5953.0,7712.0,0.0128,0.0,0.0,0.0,12,160
1782593313633,1000000,22638,956764,43236,977362,3840.614379,6750.85,6773.619047,57.0,57.0,57.0,11326.0,0.0107,0.0,0.0,0.0,12,160
1782593322934,1450000,37839,1438213,11787,1412161,2331.928571,6750.85,6773.619047,1261.0,1261.0,1261.0,6923.0,0.0123,0.0,0.0,0.0,12,160
1782593332322,1950000,48062,1738570,211430,1901938,2352.142857,6659.045454,6773.619047,3533.0,3533.0,3533.0,7444.0,0.013,0.0,0.0,0.0,12,160
1782593341722,2400000,67363,2385285,14715,2332637,2352.142857,6659.045454,6773.619047,250.0,250.0,250.0,4970.0,0.011,0.0,0.0,0.0,12,160
1782593351136,2878829,74954,2837017,41812,2803875,2218.953125,6659.045454,6773.619047,885.0,885.0,885.0,3133.0,0.0128,0.0,0.0,0.0,12,160
1782593360510,3350000,75040,3289040,60960,3274960,2058.78,6443.863636,6750.85,6.0,6.0,6.0,1753.0,0.0165,50000.0,58706.8,35889.0,12,160
1782593369935,3800000,75040,3752848,47152,3724960,2122.325581,6443.863636,6750.85,1864.0,1864.0,1864.0,4773.0,0.0133,0.0,0.0,0.0,12,160
1782593379427,4300000,75040,4265848,34152,4224960,2218.953125,6443.863636,6750.85,934.0,934.0,934.0,3175.0,0.016,50000.0,56869.6,78652.0,12,160
1782593388810,4750000,75040,4710935,39065,4674960,2108.069767,4559.083333,6750.85,95.0,95.0,95.0,2143.0,0.0147,0.0,0.0,0.0,12,160
1782593398209,5250000,75040,5219500,30500,5174960,1855.823529,4559.083333,6750.85,7.0,7.0,7.0,1207.0,0.0142,0.0,0.0,0.0,12,160
1782593407642,5700000,75040,5668829,31171,5624960,1616.014285,4315.088435,6750.85,6.0,6.0,6.0,1426.0,0.015,0.0,0.0,0.0,12,160
1782593417022,6600000,75040,6526706,73294,6524960,1441.841463,4315.088435,6750.85,6.0,6.0,6.0,3261.0,0.0128,0.0,0.0,0.0,12,160
1782593426356,8600000,75040,8450692,149308,8524960,1248.215686,4315.088435,6750.85,8.0,8.0,8.0,1808.0,0.0133,0.0,0.0,0.0,12,160
1782593435756,10400000,75040,10268309,131691,10324960,1017.486111,4288.239726,6750.85,6.0,6.0,6.0,1777.0,0.0127,0.0,0.0,0.0,12,160
1782593445200,12367112,75040,12264158,102954,12292072,933.038461,4288.239726,6750.85,8.0,8.0,8.0,1892.0,0.013,0.0,0.0,0.0,12,160
1782593454590,14200000,75040,14057224,142776,14124960,738.096153,4288.239726,6750.85,7.0,7.0,7.0,1341.0,0.0125,0.0,0.0,0.0,12,160
1782593463962,15250000,75040,15239600,10400,15174960,623.497652,4263.054054,6750.85,6.0,6.0,6.0,1136.0,0.0152,0.0,0.0,0.0,12,160
1782593473338,15750000,75040,15718784,31216,15674960,555.011904,4263.054054,6750.85,7.0,7.0,7.0,1180.0,0.0148,0.0,0.0,0.0,12,160
1782593482778,16200000,75040,16170021,29979,16124960,515.220408,4217.638888,6659.045454,115.0,115.0,115.0,1181.0,0.0143,0.0,0.0,0.0,12,160
1782593492209,16700000,75040,16669883,30117,16624960,482.048192,4217.638888,6659.045454,6.0,6.0,6.0,1150.0,0.0145,0.0,0.0,0.0,12,160
1782593501638,17150000,75040,17118000,32000,17074960,464.393574,4217.638888,6659.045454,147.0,147.0,147.0,1178.0,0.0138,0.0,0.0,0.0,12,160
1782593511024,17600000,75040,17568000,32000,17524960,450.116,4179.758389,6659.045454,58.0,58.0,58.0,1178.0,0.0137,0.0,0.0,0.0,12,160
1782593520404,18400000,75040,18076888,323112,18324960,443.152,4179.758389,6659.045454,8.0,8.0,8.0,2355.0,0.0145,200000.0,136261.6,200000.0,12,160
1782593529874,20200000,75040,20116426,83574,20124960,453.264822,4179.758389,6659.045454,1846.0,1846.0,1846.0,4389.0,0.012,0.0,0.0,0.0,12,160
1782593539286,22200000,75040,21915952,284048,22124960,469.10204,3840.614379,6659.045454,1327.0,1327.0,1327.0,3539.0,0.013,0.0,0.0,0.0,12,160
1782593548653,23850000,75040,23850000,0,23774960,515.220408,3840.614379,6659.045454,1341.0,1341.0,1341.0,3824.0,0.013,0.0,0.0,0.0,12,160
