timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784137790190,node2,kafka,0.0004,0,0,0,0,1621272,0,0,0,0,6562418,2489086,249510400,8922472960
1784137791514,node2,kafka,0.0057,0,0,0,0,1621272,0,0,0,0,6562479,2489088,249510400,8922477056
1784137792840,node2,kafka,0.0054,0,0,0,0,1621272,0,0,0,0,6562526,2489091,249510400,8922477056
1784137794163,node2,kafka,0.0050,0,0,0,0,1621272,0,0,0,0,6562612,2489093,249510400,8922481152
1784137795492,node2,kafka,0.0052,0,0,0,0,1621272,0,0,0,0,6562677,2489095,249510400,8923050496
1784137796807,node2,kafka,0.0052,0,0,0,0,1621272,0,0,0,0,6562752,2489100,249510400,8923050496
1784137798131,node2,kafka,0.0053,0,0,0,0,1621272,0,0,0,0,6562813,2489101,249510400,8923050496
1784137799459,node2,kafka,0.0052,0,0,0,0,1621272,0,0,0,0,6562901,2489104,249510400,8923054592
1784137800781,node2,kafka,0.0050,0,0,0,0,1621272,0,0,0,0,6562952,2489107,249510400,8923140608
1784137802102,node2,kafka,0.0055,0,0,0,0,1621272,0,0,0,0,6563031,2489110,249510400,8923140608
1784137803426,node2,kafka,0.0057,0,0,0,0,1621272,0,0,0,0,6563069,2489111,249510400,8923140608
1784137804754,node2,kafka,0.0056,0,0,0,0,1621272,0,0,0,0,6563111,2489113,249510400,8923202048
1784137806081,node2,kafka,0.0054,0,0,0,0,1621272,0,0,0,0,6563281,2489115,249510400,8923206144
1784137807405,node2,kafka,0.0054,0,0,0,0,1621272,0,0,0,0,6563345,2489116,249510400,8923206144
1784137808725,node2,kafka,0.0051,0,0,0,0,1621272,0,0,0,0,6563423,2489120,249510400,8923210240
1784137810048,node2,kafka,0.0057,0,0,0,0,1621272,0,0,0,0,6563459,2489122,249510400,8923283968
1784137811374,node2,kafka,0.0055,0,0,0,0,1621272,0,0,0,0,6563507,2489123,249510400,8923288064
1784137812701,node2,kafka,0.0058,0,0,0,0,1621272,0,0,0,0,6563546,2489126,249510400,8923288064
1784137814025,node2,kafka,0.0078,0,0,0,0,1621272,0,0,0,0,6563613,2489162,249510400,8923292160
1784137815345,node2,kafka,0.0069,0,0,0,0,1621272,0,0,0,0,6563668,2489186,249510400,8923386368
1784137816668,node2,kafka,0.0055,0,0,0,0,1621272,0,0,0,0,6563723,2489189,249510400,8923390464
1784137817996,node2,kafka,0.0050,0,0,0,0,1621272,0,0,0,0,6563783,2489190,249510400,8923390464
1784137819309,node2,kafka,0.0050,0,0,0,0,1621272,0,0,0,0,6563881,2489191,249510400,8924086784
