timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784137790792,node3,kafka,0.0004,0,0,0,0,1472004,0,0,0,0,6796393,3129855,249141760,7771820544
1784137792100,node3,kafka,0.0051,0,0,0,0,1472268,0,0,0,0,6796461,3129859,249141760,7771828736
1784137793426,node3,kafka,0.0058,0,0,0,0,1472268,0,0,0,0,6796509,3129864,249141760,7771828736
1784137794750,node3,kafka,0.0051,0,0,0,0,1472268,0,0,0,0,6796590,3129872,249141760,7771902464
1784137796067,node3,kafka,0.0052,0,0,0,0,1472268,0,0,0,0,6796661,3129877,249141760,7772492288
1784137797383,node3,kafka,0.0049,0,0,0,0,1472268,0,0,0,0,6796754,3129881,249141760,7772504576
1784137798705,node3,kafka,0.0059,0,0,0,0,1472268,0,0,0,0,6796808,3129889,249141760,7772504576
1784137800029,node3,kafka,0.0055,0,0,0,0,1472268,0,0,0,0,6796889,3129894,249141760,7772586496
1784137801352,node3,kafka,0.0054,0,0,0,0,1472268,0,0,0,0,6796933,3129898,249141760,7772598784
1784137802654,node3,kafka,0.0054,0,0,0,0,1472268,0,0,0,0,6797017,3129907,249141760,7772598784
1784137803970,node3,kafka,0.0052,0,0,0,0,1472268,0,0,0,0,6797061,3129911,249141760,7772598784
1784137805284,node3,kafka,0.0052,0,0,0,0,1472268,0,0,0,0,6797134,3129916,249141760,7772668416
1784137806599,node3,kafka,0.0049,0,0,0,0,1472268,0,0,0,0,6797273,3129921,249141760,7772680704
1784137807924,node3,kafka,0.0057,0,0,0,0,1472268,0,0,0,0,6797365,3129930,249141760,7772680704
1784137809253,node3,kafka,0.0055,0,0,0,0,1472268,0,0,0,0,6797407,3129935,249141760,7772680704
1784137810571,node3,kafka,0.0052,0,0,0,0,1472268,0,0,0,0,6797445,3129939,249141760,7772738048
1784137811897,node3,kafka,0.0055,0,0,0,0,1472268,0,0,0,0,6797495,3129950,249141760,7772758528
1784137813216,node3,kafka,0.0053,0,0,0,0,1472268,0,0,0,0,6797531,3129954,249141760,7772758528
1784137814537,node3,kafka,0.0057,0,0,0,0,1472268,0,0,0,0,6797572,3129963,249141760,7772758528
1784137815860,node3,kafka,0.0093,0,0,0,0,1472268,0,0,0,0,6797662,3130023,249141760,7772828160
1784137817181,node3,kafka,0.0054,0,0,0,0,1472268,0,0,0,0,6797715,3130029,249141760,7772840448
1784137818501,node3,kafka,0.0054,0,0,0,0,1472268,0,0,0,0,6797838,3130034,249141760,7772840448
1784137819829,node3,kafka,0.0051,0,0,0,0,1472268,0,0,0,0,6797890,3130042,249141760,7772938752
1784137821154,node3,kafka,0.0066,0,0,0,0,1472268,0,0,0,0,6797929,3130047,249141760,7773663744
1784137822471,node3,kafka,0.0054,0,0,0,0,1472268,0,0,0,0,6797960,3130053,249141760,7773676032
1784137823794,node3,kafka,0.0050,0,0,0,0,1472268,0,0,0,0,6798044,3130062,249141760,7773676032
1784137825116,node3,kafka,0.0053,0,0,0,0,1472268,0,0,0,0,6798091,3130066,249141760,7773749760
