timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784137794439,node8,offload,0.0004,0,0,0,0,0,0,0,0,0,6137837,838238,253204992,16532554240
1784137795758,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6137898,838238,253204992,16532554240
1784137797073,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6137996,838238,253204992,16532554240
1784137798384,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6138030,838238,253204992,16533512704
1784137799695,node8,offload,0.0049,0,0,0,0,0,0,0,0,0,6138120,838238,253204992,16533647872
1784137801009,node8,offload,0.0053,0,0,0,0,0,0,0,0,0,6138160,838238,253204992,16533647872
1784137802328,node8,offload,0.0049,0,0,0,0,0,0,0,0,0,6138239,838239,253204992,16533647872
1784137803642,node8,offload,0.0048,0,0,0,0,0,0,0,0,0,6138279,838239,253204992,16533647872
1784137804947,node8,offload,0.0053,0,0,0,0,0,0,0,0,0,6138320,838239,253204992,16533766656
1784137806260,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6138489,838239,253204992,16533778944
1784137807578,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6138567,838240,253204992,16533778944
1784137808894,node8,offload,0.0053,0,0,0,0,0,0,0,0,0,6138615,838240,253204992,16533778944
1784137810208,node8,offload,0.0049,0,0,0,0,0,0,0,0,0,6138650,838240,253204992,16533783040
1784137811527,node8,offload,0.0057,0,0,0,0,0,0,0,0,0,6138693,838240,253204992,16533783040
1784137812847,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6138727,838240,253204992,16533795328
1784137814162,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6138760,838240,253204992,16533795328
1784137815473,node8,offload,0.0054,0,0,0,0,0,0,0,0,0,6138795,838240,253204992,16533799424
1784137816792,node8,offload,0.0051,0,0,0,0,0,0,0,0,0,6138845,838240,253204992,16533799424
1784137818110,node8,offload,0.0049,0,0,0,0,0,0,0,0,0,6138902,838240,253204992,16533799424
1784137819423,node8,offload,0.0052,0,0,0,0,0,0,0,0,0,6139008,838241,253204992,16533811712
1784137820740,node8,offload,0.0056,0,0,0,0,0,0,0,0,0,6139052,838247,253204992,16533815808
1784137822055,node8,offload,0.0084,0,0,0,0,0,0,0,0,0,6139127,838295,253204992,16533815808
1784137823374,node8,offload,0.0051,0,0,0,0,0,0,0,0,0,6139187,838295,253204992,16533815808
1784137824694,node8,offload,0.0051,0,0,0,0,0,0,0,0,0,6139242,838295,253204992,16533815808
1784137826010,node8,offload,0.0046,0,0,0,0,0,0,0,0,0,6139291,838295,253204992,16533864960
1784137827329,node8,offload,0.0053,0,0,0,0,0,0,0,0,0,6139341,838295,253204992,16533873152
1784137828643,node8,offload,0.0053,0,0,0,0,0,0,0,0,0,6139396,838295,253204992,16533873152
1784137829958,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6139463,838296,253204992,16533873152
1784137831277,node8,offload,0.0051,0,0,0,0,0,0,0,0,0,6139537,838296,253204992,16533910016
1784137832589,node8,offload,0.0052,0,0,0,0,0,0,0,0,0,6139577,838296,253204992,16533922304
1784137833909,node8,offload,0.0051,0,0,0,0,0,0,0,0,0,6139693,838296,253204992,16533922304
1784137835225,node8,offload,0.0053,0,0,0,0,0,0,0,0,0,6139712,838296,253204992,16533922304
1784137836533,node8,offload,0.0051,0,0,0,0,0,0,0,0,0,6139781,838297,253204992,16533926400
1784137837845,node8,offload,0.0053,0,0,0,0,0,0,0,0,0,6139854,838297,253204992,16533926400
1784137839158,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6139885,838297,253204992,16533938688
1784137840465,node8,offload,0.0052,0,0,0,0,0,0,0,0,0,6139922,838298,253204992,16533938688
1784137841786,node8,offload,0.0050,0,0,0,0,0,0,0,0,0,6139970,838299,253204992,16533942784
1784137843098,node8,offload,0.0053,0,0,0,0,0,0,0,0,0,6140020,838299,253204992,16533942784
1784137844409,node8,offload,0.0049,0,0,0,0,0,0,0,0,0,6140147,838299,253204992,16533942784
