timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784137795010,node9,compute,0.0002,0,239656,0,0,0,0,0,0,0,6771228,2300648,253106688,12023480832
1784137796329,node9,compute,0.0050,0,239656,0,0,0,0,0,0,0,6771297,2300650,253106688,12023480832
1784137797649,node9,compute,0.0053,0,239656,0,0,0,0,0,0,0,6771377,2300654,253106688,12023489024
1784137798959,node9,compute,0.0060,0,239656,0,0,0,0,0,0,0,6771465,2300656,253106688,12023489024
1784137800272,node9,compute,0.0052,0,239656,0,0,0,0,0,0,0,6771504,2300658,253106688,12024144384
1784137801587,node9,compute,0.0056,0,239656,0,0,0,0,0,0,0,6771554,2300662,253106688,12024144384
1784137802900,node9,compute,0.0048,0,239656,0,0,0,0,0,0,0,6771631,2300664,253106688,12024152576
1784137804202,node9,compute,0.0053,0,239656,0,0,0,0,0,0,0,6771672,2300666,253106688,12024152576
1784137805519,node9,compute,0.0053,0,239916,0,0,0,0,0,0,0,6771749,2300670,253106688,12024218112
1784137806833,node9,compute,0.0052,0,239916,0,0,0,0,0,0,0,6771891,2300672,253106688,12024234496
1784137808149,node9,compute,0.0052,0,239916,0,0,0,0,0,0,0,6771968,2300674,253106688,12024242688
1784137809462,node9,compute,0.0053,0,239916,0,0,0,0,0,0,0,6772005,2300678,253106688,12024242688
1784137810782,node9,compute,0.0050,0,239916,0,0,0,0,0,0,0,6772052,2300680,253106688,12024246784
1784137812097,node9,compute,0.0050,0,239916,0,0,0,0,0,0,0,6772086,2300683,253106688,12024263168
1784137813417,node9,compute,0.0053,0,239916,0,0,0,0,0,0,0,6772125,2300687,253106688,12024271360
1784137814735,node9,compute,0.0056,0,239916,0,0,0,0,0,0,0,6772159,2300689,253106688,12024271360
1784137816049,node9,compute,0.0052,0,239916,0,0,0,0,0,0,0,6772211,2300691,253106688,12024275456
1784137817356,node9,compute,0.0052,0,239916,0,0,0,0,0,0,0,6772248,2300695,253106688,12024275456
1784137818673,node9,compute,0.0052,0,239916,0,0,0,0,0,0,0,6772371,2300699,253106688,12024304128
