timestamp_ms,hostname,role,cpu_util,rm_rss_kb,nm_rss_kb,dn_rss_kb,nn_rss_kb,kafka_rss_kb,producer_rss_kb,nemo_rss_kb,reef_rss_kb,vmworker_rss_kb,rx_bytes,tx_bytes,disk_read_bytes,disk_write_bytes
1784137789584,node1,kafka,0.0004,0,0,0,0,1495060,0,0,0,0,7414276,3325239,249371136,11018318336
1784137790916,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7414310,3325241,249371136,11018486272
1784137792237,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7414378,3325242,249371136,11018486272
1784137793558,node1,kafka,0.0057,0,0,0,0,1495060,0,0,0,0,7414420,3325245,249371136,11018486272
1784137794884,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7414504,3325247,249371136,11019145728
1784137796208,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7414580,3325248,249371136,11019145728
1784137797531,node1,kafka,0.0053,0,0,0,0,1495060,0,0,0,0,7414665,3325250,249371136,11019145728
1784137798854,node1,kafka,0.0053,0,0,0,0,1495060,0,0,0,0,7414738,3325254,249371136,11019145728
1784137800180,node1,kafka,0.0059,0,0,0,0,1495060,0,0,0,0,7414802,3325256,249371136,11019219456
1784137801507,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7414850,3325258,249371136,11019219456
1784137802826,node1,kafka,0.0058,0,0,0,0,1495060,0,0,0,0,7414928,3325260,249371136,11019219456
1784137804151,node1,kafka,0.0059,0,0,0,0,1495060,0,0,0,0,7414973,3325262,249371136,11019219456
1784137805474,node1,kafka,0.0057,0,0,0,0,1495060,0,0,0,0,7415044,3325265,249371136,11019284992
1784137806782,node1,kafka,0.0053,0,0,0,0,1495060,0,0,0,0,7415196,3325269,249371136,11019284992
1784137808103,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7415279,3325271,249371136,11019284992
1784137809429,node1,kafka,0.0053,0,0,0,0,1495060,0,0,0,0,7415313,3325272,249371136,11019284992
1784137810753,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7415362,3325274,249371136,11019362816
1784137812081,node1,kafka,0.0079,0,0,0,0,1495060,0,0,0,0,7415407,3325281,249371136,11019366912
1784137813405,node1,kafka,0.0090,0,0,0,0,1495060,0,0,0,0,7415485,3325332,249371136,11019366912
1784137814724,node1,kafka,0.0053,0,0,0,0,1495060,0,0,0,0,7415523,3325334,249371136,11019457024
1784137816050,node1,kafka,0.0054,0,0,0,0,1495060,0,0,0,0,7415578,3325336,249371136,11019461120
1784137817378,node1,kafka,0.0054,0,0,0,0,1495060,0,0,0,0,7415614,3325339,249371136,11019461120
1784137818705,node1,kafka,0.0054,0,0,0,0,1495060,0,0,0,0,7415738,3325341,249371136,11020292608
1784137820024,node1,kafka,0.0051,0,0,0,0,1495060,0,0,0,0,7415790,3325342,249371136,11020403200
1784137821349,node1,kafka,0.0054,0,0,0,0,1495060,0,0,0,0,7415823,3325343,249371136,11020407296
1784137822674,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7415859,3325345,249371136,11020407296
1784137823999,node1,kafka,0.0057,0,0,0,0,1495060,0,0,0,0,7415942,3325349,249371136,11020407296
1784137825325,node1,kafka,0.0057,0,0,0,0,1495060,0,0,0,0,7415987,3325351,249371136,11020472832
1784137826653,node1,kafka,0.0051,0,0,0,0,1495060,0,0,0,0,7416050,3325354,249371136,11020476928
1784137827866,node1,kafka,0.0040,0,0,0,0,1495060,0,0,0,0,7416099,3325356,249371136,11020476928
1784137829195,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7416164,3325360,249371136,11020579328
1784137830515,node1,kafka,0.0053,0,0,0,0,1495060,0,0,0,0,7416230,3325362,249371136,11020657152
1784137831837,node1,kafka,0.0059,0,0,0,0,1495060,0,0,0,0,7416290,3325367,249371136,11020661248
1784137833157,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7416354,3325371,249371136,11020661248
1784137834470,node1,kafka,0.0056,0,0,0,0,1495060,0,0,0,0,7416449,3325372,249371136,11020661248
1784137835785,node1,kafka,0.0050,0,0,0,0,1495060,0,0,0,0,7416478,3325377,249371136,11020726784
1784137837107,node1,kafka,0.0050,0,0,0,0,1495060,0,0,0,0,7416548,3325379,249371136,11020730880
1784137838431,node1,kafka,0.0062,0,0,0,0,1495060,0,0,0,0,7416625,3325380,249371136,11020730880
1784137839758,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7416669,3325384,249371136,11020837376
1784137841074,node1,kafka,0.0050,0,0,0,0,1495060,0,0,0,0,7416710,3325388,249371136,11020861952
1784137842394,node1,kafka,0.0057,0,0,0,0,1495060,0,0,0,0,7416761,3325390,249371136,11020870144
1784137843723,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7416901,3325393,249371136,11020870144
1784137845045,node1,kafka,0.0054,0,0,0,0,1495060,0,0,0,0,7416931,3325394,249371136,11020927488
1784137846373,node1,kafka,0.0052,0,0,0,0,1495060,0,0,0,0,7416961,3325395,249371136,11020935680
1784137847698,node1,kafka,0.0063,0,0,0,0,1495060,0,0,0,0,7417009,3325411,249371136,11020943872
1784137849028,node1,kafka,0.0067,0,0,0,0,1495060,0,0,0,0,7417040,3325413,249371136,11021148672
1784137850350,node1,kafka,0.0050,0,0,0,0,1495060,0,0,0,0,7417102,3325414,249371136,11021222400
1784137851675,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7417146,3325416,249371136,11021234688
1784137853003,node1,kafka,0.0052,0,0,0,0,1495060,0,0,0,0,7417205,3325419,249371136,11021242880
1784137854324,node1,kafka,0.0057,0,0,0,0,1495060,0,0,0,0,7417238,3325420,249371136,11021242880
1784137855643,node1,kafka,0.0050,0,0,0,0,1495060,0,0,0,0,7417272,3325421,249371136,11021296128
1784137856966,node1,kafka,0.0053,0,0,0,0,1495060,0,0,0,0,7417318,3325425,249371136,11021304320
1784137858294,node1,kafka,0.0055,0,0,0,0,1495060,0,0,0,0,7417360,3325426,249371136,11021308416
1784137859621,node1,kafka,0.0057,0,0,0,0,1495060,0,0,0,0,7417399,3325429,249371136,11021308416
1784137860937,node1,kafka,0.0052,0,0,0,0,1495060,0,0,0,0,7417443,3325433,249371136,11021382144
1784137862249,node1,kafka,0.0058,0,0,0,0,1495060,0,0,0,0,7417473,3325434,249371136,11021382144
1784137863574,node1,kafka,0.0054,0,0,0,0,1495060,0,0,0,0,7417506,3325435,249371136,11021386240
1784137864896,node1,kafka,0.0054,0,0,0,0,1495060,0,0,0,0,7417546,3325440,249371136,11021443584
