timestamp,jobId,avgCpu,avgInput,avgProcess,queue,numExecutors,numLambdaExecutors,lastActionWasScaleOut,prevFutureCompleted
1782569870932,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.2483,50000.0000,62766.4000,53586,12,160,false,true
1782569871930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.2438,50000.0000,51608.4000,56441,12,160,false,true
1782569872930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.2311,50000.0000,48447.4000,58019,12,160,false,true
1782569873930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.2244,50000.0000,47593.4000,63031,12,160,false,true
1782569874930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.2220,50000.0000,46527.0000,69365,12,160,false,true
1782569875930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.2132,50000.0000,45028.6000,78443,12,160,false,true
1782569876930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.1965,50000.0000,43372.2000,89580,12,160,false,true
1782569877930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.1847,50000.0000,40907.8000,103480,12,160,false,true
1782569878930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.1737,50000.0000,39369.8000,116182,12,160,false,true
1782569879930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.1658,50000.0000,38328.6000,127722,12,160,false,true
1782569880930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.1897,50000.0000,39953.0000,128678,12,160,false,false
1782569881930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.1853,50000.0000,44180.4000,118678,12,160,false,false
1782569882930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.1590,50000.0000,48660.4000,110178,12,160,false,false
1782569883930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.1323,50000.0000,52900.8000,101678,12,160,false,false
1782569884930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.1010,50000.0000,56308.8000,96178,12,160,false,false
1782569885930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.0395,50000.0000,57300.0000,92178,12,160,false,false
1782569886930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.0238,50000.0000,57300.0000,82178,12,160,false,false
1782569887930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.0313,50000.0000,55605.8000,82149,12,160,false,false
1782569888930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.0368,50000.0000,55305.8000,75149,12,160,false,false
1782569889930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.0363,50000.0000,55605.8000,68149,12,160,false,false
1782569890930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.0362,50000.0000,55842.8000,62964,12,160,false,false
1782569891930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.0313,50000.0000,54983.0000,57263,12,160,false,false
1782569892930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.0240,50000.0000,55201.8000,56140,12,160,false,false
1782569893930,nx-q6-nexmark-nexmark-q6-main-20260627-091117,0.0187,50000.0000,54402.4000,53137,12,160,false,false
