timestamp,inputOffset,resultOffset,sourceCount,inputLag,resultLag,kafkaQueueTimeP50,kafkaQueueTimeP95,kafkaQueueTimeP99,latencyMedian,latencyP95,latencyP99,latencyTail,avgCpu,avgInput,avgProcess,queueSize,numExecutors,numLambdaExecutors
1781923208477,100100,60482,71360,28740,39618,676.666666,689.333333,689.333333,-1,-1,-1,-1,0.0142,0.0,nan,4999900.0,8,0
1781923220117,650100,724100,630100,20000,0,596.153846,676.666666,689.333333,-1,-1,-1,-1,0.0155,0.0,nan,4999900.0,8,0
1781923231751,1250100,1274100,1230100,20000,0,330.387096,676.666666,689.333333,-1,-1,-1,-1,0.015,0.0,nan,4999900.0,8,0
1781923243450,1850100,1874100,1830100,20000,0,330.387096,675.888888,689.333333,-1,-1,-1,-1,0.015,0.0,nan,4999900.0,8,0
1781923255063,2400100,2474060,2381600,18500,0,330.047619,675.888888,689.333333,-1,-1,-1,-1,0.1363,50000.0,49949.4,70153.0,8,0
1781923266766,3000100,3053113,2981600,18500,0,330.709677,656.222222,676.666666,-1,-1,-1,-1,0.154,50000.0,49633.4,70233.0,8,0
1781923278587,3600100,3624655,3580100,20000,0,334.241935,656.222222,676.666666,-1,-1,-1,-1,0.1423,50000.0,50155.4,70965.0,8,0
1781923290367,4194133,4224100,4180100,14033,0,334.492063,627.461538,676.666666,-1,-1,-1,-1,0.131,50000.0,50000.0,69900.0,8,0
1781923302203,4750100,4824162,4728870,21230,0,335.145161,627.461538,676.666666,-1,-1,-1,-1,0.142,50000.0,50300.0,69900.0,8,0
1781923314022,5350100,5422600,5330100,20000,0,337.587301,627.461538,676.666666,-1,-1,-1,-1,0.129,50000.0,50000.0,69900.0,8,0
1781923325770,5950100,5974100,5930100,20000,0,337.693548,675.888888,781.391304,-1,-1,-1,-1,0.1298,200000.0,54651.2,498144.0,8,0
1781923337499,8200100,6092124,7629494,570606,2107976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0135,200000.0,6403.6,1368204.0,8,0
1781923349379,10400100,6092124,7631796,2768304,4307976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.014,200000.0,0.0,3568204.0,8,0
1781923361114,12800100,6092124,7631796,5168304,6707976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0135,200000.0,0.0,5968204.0,8,0
1781923372989,15050100,6092124,7631796,7418304,8957976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0125,50000.0,0.0,7618204.0,8,0
1781923384811,15650100,6092124,7631796,8018304,9557976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0135,50000.0,0.0,8218204.0,8,0
1781923396795,16250100,6092124,7631796,8618304,10157976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0133,50000.0,0.0,8818204.0,8,0
1781923408669,16850100,6092124,7631796,9218304,10757976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.014,50000.0,0.0,9418204.0,8,0
1781923420719,17450100,6092124,7631796,9818304,11357976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0122,50000.0,0.0,10018204.0,8,0
1781923432715,18200100,6092124,7631796,10568304,12107976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0125,200000.0,0.0,11368204.0,8,0
1781923444795,20600100,6092124,7631796,12968304,14507976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0122,200000.0,0.0,13768204.0,8,0
1781923456683,23000100,6092124,7631796,15368304,16907976,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0128,200000.0,0.0,16168204.0,8,0
1781923468738,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0128,0.0,0.0,16218104.0,8,0
1781923480739,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0133,0.0,0.0,16218104.0,8,0
