timestamp,jobId,totalSourceCount,executorId,executorSourceCount
1785282234335,q6-holostream-metricsfix-20260728T233300Z,2500,Executor0,2500
1785282235335,q6-holostream-metricsfix-20260728T233300Z,22500,Executor0,22500
1785282236334,q6-holostream-metricsfix-20260728T233300Z,42500,Executor0,42500
1785282237334,q6-holostream-metricsfix-20260728T233300Z,62500,Executor0,62500
1785282238334,q6-holostream-metricsfix-20260728T233300Z,82500,Executor0,82500
1785282239334,q6-holostream-metricsfix-20260728T233300Z,102500,Executor0,102500
1785282240334,q6-holostream-metricsfix-20260728T233300Z,122500,Executor0,122500
1785282241334,q6-holostream-metricsfix-20260728T233300Z,142500,Executor0,142500
1785282242334,q6-holostream-metricsfix-20260728T233300Z,162500,Executor0,162500
1785282243334,q6-holostream-metricsfix-20260728T233300Z,182500,Executor0,182500
1785282244334,q6-holostream-metricsfix-20260728T233300Z,202500,Executor0,202500
1785282245334,q6-holostream-metricsfix-20260728T233300Z,222500,Executor0,222500
1785282246334,q6-holostream-metricsfix-20260728T233300Z,242500,Executor0,242500
1785282247334,q6-holostream-metricsfix-20260728T233300Z,262500,Executor0,262500
1785282248334,q6-holostream-metricsfix-20260728T233300Z,282500,Executor0,282500
1785282249334,q6-holostream-metricsfix-20260728T233300Z,302500,Executor0,302500
1785282250334,q6-holostream-metricsfix-20260728T233300Z,322500,Executor0,322500
1785282251334,q6-holostream-metricsfix-20260728T233300Z,342500,Executor0,342500
1785282252334,q6-holostream-metricsfix-20260728T233300Z,362500,Executor0,362500
1785282253334,q6-holostream-metricsfix-20260728T233300Z,382500,Executor0,382500
1785282254334,q6-holostream-metricsfix-20260728T233300Z,402500,Executor0,402500
1785282255334,q6-holostream-metricsfix-20260728T233300Z,422500,Executor0,422500
1785282256334,q6-holostream-metricsfix-20260728T233300Z,442500,Executor0,442500
1785282257334,q6-holostream-metricsfix-20260728T233300Z,462500,Executor0,462500
1785282258334,q6-holostream-metricsfix-20260728T233300Z,482500,Executor0,482500
1785282259334,q6-holostream-metricsfix-20260728T233300Z,502500,Executor0,502500
1785282260334,q6-holostream-metricsfix-20260728T233300Z,522500,Executor0,522500
1785282261334,q6-holostream-metricsfix-20260728T233300Z,542500,Executor0,542500
1785282262334,q6-holostream-metricsfix-20260728T233300Z,562500,Executor0,562500
1785282263334,q6-holostream-metricsfix-20260728T233300Z,582500,Executor0,582500
1785282264334,q6-holostream-metricsfix-20260728T233300Z,602500,Executor0,602500
1785282265334,q6-holostream-metricsfix-20260728T233300Z,622500,Executor0,622500
1785282266334,q6-holostream-metricsfix-20260728T233300Z,642500,Executor0,642500
1785282267334,q6-holostream-metricsfix-20260728T233300Z,662500,Executor0,662500
1785282268334,q6-holostream-metricsfix-20260728T233300Z,682500,Executor0,682500
1785282269334,q6-holostream-metricsfix-20260728T233300Z,702500,Executor0,702500
1785282270334,q6-holostream-metricsfix-20260728T233300Z,722500,Executor0,722500
1785282271334,q6-holostream-metricsfix-20260728T233300Z,742500,Executor0,742500
1785282272334,q6-holostream-metricsfix-20260728T233300Z,762500,Executor0,762500
1785282273334,q6-holostream-metricsfix-20260728T233300Z,782500,Executor0,782500
1785282274334,q6-holostream-metricsfix-20260728T233300Z,802500,Executor0,802500
1785282275334,q6-holostream-metricsfix-20260728T233300Z,822500,Executor0,822500
1785282276334,q6-holostream-metricsfix-20260728T233300Z,842500,Executor0,842500
1785282277334,q6-holostream-metricsfix-20260728T233300Z,862500,Executor0,862500
1785282278334,q6-holostream-metricsfix-20260728T233300Z,882500,Executor0,882500
1785282279334,q6-holostream-metricsfix-20260728T233300Z,902500,Executor0,902500
1785282280334,q6-holostream-metricsfix-20260728T233300Z,922500,Executor0,922500
1785282281334,q6-holostream-metricsfix-20260728T233300Z,942500,Executor0,942500
1785282282334,q6-holostream-metricsfix-20260728T233300Z,962500,Executor0,962500
1785282283334,q6-holostream-metricsfix-20260728T233300Z,982500,Executor0,982500
1785282284334,q6-holostream-metricsfix-20260728T233300Z,1002500,Executor0,1002500
1785282285334,q6-holostream-metricsfix-20260728T233300Z,1022500,Executor0,1022500
1785282286334,q6-holostream-metricsfix-20260728T233300Z,1042500,Executor0,1042500
1785282287334,q6-holostream-metricsfix-20260728T233300Z,1062500,Executor0,1062500
1785282288334,q6-holostream-metricsfix-20260728T233300Z,1082500,Executor0,1082500
1785282289334,q6-holostream-metricsfix-20260728T233300Z,1102500,Executor0,1102500
1785282290334,q6-holostream-metricsfix-20260728T233300Z,1122500,Executor0,1122500
1785282291334,q6-holostream-metricsfix-20260728T233300Z,1142500,Executor0,1142500
1785282292334,q6-holostream-metricsfix-20260728T233300Z,1162500,Executor0,1162500
1785282293334,q6-holostream-metricsfix-20260728T233300Z,1182500,Executor0,1182500
1785282294334,q6-holostream-metricsfix-20260728T233300Z,1202500,Executor0,1202500
