timestamp,inputOffset,resultOffset,sourceCount,inputLag,resultLag,kafkaQueueTimeP50,kafkaQueueTimeP95,kafkaQueueTimeP99,latencyMedian,latencyP95,latencyP99,latencyTail,avgCpu,avgInput,avgProcess,queueSize,numExecutors,numLambdaExecutors
1781980926923,100100,24002,25746,74354,76098,831.25,870.25,870.25,1926.0,1926.0,1926.0,2539.0,-1,-1,-1,-1,-1,-1
1781980938419,650100,721988,629626,20474,0,1189.411764,2389.806451,2402.225806,9.0,9.0,9.0,575.0,-1,-1,-1,-1,-1,-1
1781980949992,1250100,1266414,1220255,29845,0,672.666666,2389.806451,2402.225806,8.0,8.0,8.0,679.0,-1,-1,-1,-1,-1,-1
1781980961595,1800100,1866600,1768531,31569,0,359.968253,2372.655737,2402.225806,7.0,7.0,7.0,555.0,-1,-1,-1,-1,-1,-1
1781980973231,2400100,2458972,2370295,29805,0,355.492063,2372.655737,2402.225806,8.0,8.0,8.0,663.0,0.17,50000.0,49677.8,80511.0,8,170
1781980984776,3000100,3015179,2969891,30209,0,352.645161,2271.939393,2389.806451,6.0,6.0,6.0,777.0,0.166,50000.0,49911.4,80144.0,8,170
1781980996508,3550100,3617816,3522600,27500,0,352.645161,2271.939393,2389.806451,132.0,132.0,132.0,789.0,0.1733,50000.0,49964.2,78512.0,8,170
1781981008224,4150100,4212100,4121344,28756,0,352.645161,2271.939393,2389.806451,77.0,77.0,77.0,813.0,0.1625,50000.0,49963.8,80243.0,8,170
1781981019899,4750100,4765384,4721100,29000,0,352.645161,1196.0,2389.806451,6.0,6.0,6.0,699.0,0.1768,50000.0,49758.4,81507.0,8,170
1781981031747,5300100,5365100,5271506,28594,0,352.903225,1196.0,2389.806451,7.0,7.0,7.0,824.0,0.1558,50000.0,50590.0,78710.0,8,170
1781981043384,5900100,5962135,5868521,31579,0,352.032258,1189.411764,2389.806451,8.0,8.0,8.0,780.0,0.1678,200000.0,50224.0,379108.0,8,170
1781981055199,8000100,6107181,7103719,896381,1892919,352.032258,1189.411764,2389.806451,6.0,6.0,6.0,8.0,0.0173,200000.0,79.2,1695885.0,8,170
1781981066936,10400100,6617106,9491334,908766,3782994,353.333333,7620.26923,8732.846153,6888.0,6888.0,6888.0,8296.0,0.0188,200000.0,291450.8,1370704.0,8,170
1781981078854,12693965,7432088,12521058,172907,5261877,354.333333,7620.26923,8732.846153,2357.0,2357.0,2357.0,4227.0,0.0205,200000.0,203485.2,881169.0,8,170
1781981090688,15000100,8576479,14693132,306968,6423621,357.349206,7620.26923,8732.846153,2561.0,2561.0,2561.0,3951.0,0.0203,50000.0,200575.0,119432.0,8,170
1781981102440,15600100,10222977,15569393,30707,5377123,357.564516,7512.305851,8732.846153,8.0,8.0,8.0,772.0,0.0203,50000.0,50167.2,28064.0,8,170
1781981114276,16200100,11856068,16168876,31224,4344032,356.380952,7512.305851,8732.846153,121.0,121.0,121.0,702.0,0.02,50000.0,49788.4,30983.0,8,170
1781981126039,16800100,13583362,16768804,31296,3216738,355.269841,5327.020642,8569.715736,103.0,103.0,103.0,859.0,0.0203,50000.0,49877.6,30400.0,8,170
1781981137757,17350100,15282409,17320482,29618,2067691,354.984126,5327.020642,8569.715736,43.0,43.0,43.0,817.0,0.02,50000.0,49763.6,30907.0,8,170
1781981149470,17950100,16928810,17918977,31123,1021290,354.333333,5025.674584,8569.715736,57.0,57.0,57.0,733.0,0.0203,200000.0,51700.0,321900.0,8,170
1781981161244,20200100,18532266,20016513,183587,1667834,356.048387,5025.674584,8569.715736,399.0,399.0,399.0,1090.0,0.019,200000.0,199226.8,172775.0,8,170
1781981173215,22600100,20275895,22432008,168092,2324205,357.564516,4892.679425,8569.715736,26.0,26.0,26.0,1383.0,0.0188,200000.0,199259.0,161671.0,8,170
1781981185372,23850000,22049055,23850000,0,1800945,358.016129,4892.679425,8569.715736,186.0,186.0,186.0,1160.0,0.021,0.0,0.0,-100.0,8,170
1781981197544,23850000,23115679,23850000,0,734321,358.016129,4892.679425,8569.715736,186.0,186.0,186.0,1160.0,0.0203,0.0,0.0,-100.0,8,170
1781981209259,23850000,23642949,23850000,0,207051,358.016129,4892.679425,8569.715736,186.0,186.0,186.0,1160.0,0.0205,0.0,0.0,-100.0,8,170
