timestamp,jobId,taskId,idleTimeNs,kafkaQueueTimeNs,kafkaQueueTimeAvgNs,kafkaQueueTimeMaxNs,kafkaQueueSamples,inputRate,recordsRead
1782535190653,unknown,Stage0-3-0,4130803971,0,98729729,317000000,37,7093.06,37501
1782535190653,unknown,Stage0-1-0,4105555556,0,93648648,236000000,37,7122.70,37501
1782535190652,unknown,Stage0-0-0,4156105426,0,103540540,273000000,37,6989.93,37501
1782535190653,unknown,Stage0-2-0,4036132888,0,118837837,315000000,37,7050.39,37501
1782535195653,unknown,Stage0-1-0,40324453,0,2330222222,3732000000,18,3695.20,55977
1782535195671,unknown,Stage0-2-0,24498840,0,2417947368,3855000000,19,3740.73,56272
1782535195690,unknown,Stage0-0-0,26509556,0,2363421052,3773000000,19,3814.21,56717
1782535195692,unknown,Stage0-3-0,24237588,0,2431315789,3856000000,19,3681.29,56051
1782535200671,unknown,Stage0-2-0,19866020,0,5736920000,7046000000,25,4985.80,81201
1782535200732,unknown,Stage0-3-0,16105191,0,5799541666,7004000000,24,4932.14,80909
1782535200732,unknown,Stage0-1-0,19574183,0,5794480000,7346000000,25,4759.80,80152
1782535200751,unknown,Stage0-0-0,24199999,0,5692538461,6997000000,26,5087.53,82465
1782535205691,unknown,Stage0-2-0,90299485,0,4923123893,7607000000,113,22616.93,194738
1782535205790,unknown,Stage0-0-0,64721651,0,4890955752,7519000000,113,22465.17,195667
1782535205812,unknown,Stage0-1-0,74700532,0,5217009174,7635000000,109,21596.46,189862
1782535205812,unknown,Stage0-3-0,77731081,0,5153135135,7694000000,111,21730.71,191301
1782535210711,unknown,Stage0-2-0,38987805,0,2598735294,3326000000,68,13439.04,262202
1782535210810,unknown,Stage0-0-0,42291797,0,2555826086,3316000000,69,13643.63,264158
1782535210832,unknown,Stage0-1-0,36027933,0,3208107692,4059000000,65,12800.80,254122
1782535210892,unknown,Stage0-3-0,37460168,0,3000582089,3894000000,67,13168.50,258197
1782535215731,unknown,Stage0-2-0,48646252,0,2664423728,3218000000,59,11761.95,321247
1782535215850,unknown,Stage0-0-0,49761094,0,2586933333,3038000000,60,11954.37,324408
1782535215871,unknown,Stage0-1-0,42183478,0,3491410714,4331000000,56,11239.33,310757
1782535215971,unknown,Stage0-3-0,43566517,0,3153881355,4132000000,59,11625.32,317242
1782535220751,unknown,Stage0-2-0,46294248,0,2981508474,3554000000,59,11761.95,380292
1782535220870,unknown,Stage0-0-0,41188323,0,2792633333,3295000000,60,12001.99,384658
1782535220892,unknown,Stage0-1-0,36944026,0,4080614035,5108000000,57,11279.63,367392
1782535221032,unknown,Stage0-3-0,44987423,0,3617189655,4518000000,58,11428.57,375082
1782535225811,unknown,Stage0-2-0,35475440,0,3064191176,4228000000,68,13509.88,448652
1782535225912,unknown,Stage0-1-0,37786152,0,4377227272,5455000000,66,13230.28,433808
1782535225950,unknown,Stage0-0-0,43192335,0,2833422535,3451000000,71,13893.90,455239
1782535226051,unknown,Stage0-3-0,33746727,0,3791617647,4833000000,68,13677.63,443730
1782535230831,unknown,Stage0-2-0,43620976,0,1938172839,3525000000,81,16033.47,529140
1782535230970,unknown,Stage0-0-0,41182584,0,1508325000,2565000000,80,15982.87,535473
1782535231012,unknown,Stage0-1-0,42131877,0,3293468354,4505000000,79,15380.78,512250
1782535231112,unknown,Stage0-3-0,41850454,0,2635807692,3753000000,78,15449.12,521918
1782535235911,unknown,Stage0-2-0,56696166,0,911315068,1693000000,73,14468.50,602640
1782535236030,unknown,Stage0-0-0,631552450,0,531028169,1393000000,71,13938.34,606001
1782535236052,unknown,Stage0-1-0,43894913,0,2534414285,3211000000,70,13988.10,582750
1782535236171,unknown,Stage0-3-0,44057811,0,1791375000,2545000000,72,14232.06,593918
1782535240911,unknown,Stage0-2-0,995224548,0,353384615,832000000,65,12872.40,667002
1782535241050,unknown,Stage0-0-0,1158411558,0,339338709,787000000,62,12450.40,668502
1782535241152,unknown,Stage0-1-0,36852979,0,1893569444,2579000000,72,14111.37,654718
1782535241212,unknown,Stage0-3-0,40038170,0,1134000000,1901000000,72,14276.53,665886
1782535245951,unknown,Stage0-2-0,1176058145,0,333935483,772000000,62,12400.79,729502
1782535246050,unknown,Stage0-0-0,1019367852,0,351047619,763000000,63,12499.80,731001
1782535246172,unknown,Stage0-1-0,43857425,0,1266211267,1872000000,71,14043.82,725218
1782535246291,unknown,Stage0-3-0,514697232,0,475588235,1077000000,68,13410.71,733999
1782535250991,unknown,Stage0-2-0,977422224,0,334484375,752000000,64,12698.21,793501
1782535251071,unknown,Stage0-0-0,1125910359,0,331661290,769000000,62,12447.72,793501
1782535251231,unknown,Stage0-1-0,114619121,0,652300000,1274000000,70,13935.56,795718
1782535251291,unknown,Stage0-3-0,955845406,0,349876923,821000000,65,12800.40,798001
1782535255991,unknown,Stage0-2-0,1071081798,0,337984126,744000000,63,12500.00,856001
1782535256130,unknown,Stage0-0-0,1090854144,0,334093750,797000000,64,12650.72,857501
1782535256232,unknown,Stage0-1-0,934765291,0,355796875,752000000,64,12654.07,859001
1782535256352,unknown,Stage0-3-0,1103542921,0,326241935,742000000,62,12349.34,860501
1782535261032,unknown,Stage0-2-0,1207945937,0,322967741,764000000,62,12398.53,918502
1782535261130,unknown,Stage0-0-0,1166961624,0,331428571,763000000,63,12500.20,920002
1782535261272,unknown,Stage0-1-0,921333304,0,357661290,845000000,62,12400.79,921501
1782535261372,unknown,Stage0-3-0,883983892,0,366822580,829000000,62,12449.80,922999
1782535266051,unknown,Stage0-2-0,1045980786,0,344047619,744000000,63,12452.68,981002
1782535266210,unknown,Stage0-0-0,1053099868,0,349437500,772000000,64,12598.23,984001
1782535266352,unknown,Stage0-1-0,985134463,0,353859375,823000000,64,12598.62,985502
1782535266431,unknown,Stage0-3-0,1168710116,0,323578125,745000000,64,12650.72,986999
1782535271051,unknown,Stage0-2-0,1070076261,0,340096774,789000000,62,12499.80,1043501
1782535271290,unknown,Stage0-0-0,1176708508,0,329370967,746000000,62,12303.15,1046501
1782535271392,unknown,Stage0-1-0,950051899,0,361365079,829000000,63,12400.60,1048001
1782535271492,unknown,Stage0-3-0,988137007,0,350380952,829000000,63,12349.73,1049501
1782535276117,unknown,Stage0-2-0,1033330828,0,352812500,793000000,64,12633.24,1107501
1782535276330,unknown,Stage0-0-0,1141819365,0,336078125,790000000,64,12698.41,1110501
1782535276451,unknown,Stage0-1-0,870750125,0,362359375,813000000,64,12650.72,1112001
1782535276661,unknown,Stage0-3-0,1171511169,0,355428571,800000000,63,12187.66,1112499
1782535281117,unknown,Stage0-2-0,1114915280,0,338079365,772000000,63,12606.60,1170534
1782535281410,unknown,Stage0-0-0,1062955745,0,342093750,771000000,64,12598.62,1174502
1782535281492,unknown,Stage0-1-0,968604788,0,355806451,813000000,62,12398.33,1174501
1782535281661,unknown,Stage0-3-0,911444687,0,358338709,778000000,62,12500.00,1174999
1782535286171,unknown,Stage0-2-0,1075735346,0,350532258,746000000,62,12261.18,1232502
1782535286450,unknown,Stage0-0-0,1157230844,0,345555555,753000000,63,12400.60,1237001
1782535286512,unknown,Stage0-1-0,967666774,0,360253968,814000000,63,12450.40,1237002
1782535286661,unknown,Stage0-3-0,768949678,0,376349206,823000000,63,12517.80,1237588
1782535291191,unknown,Stage0-2-0,1053516350,0,346000000,808000000,63,12450.00,1295001
1782535291450,unknown,Stage0-0-0,1187399791,0,322661290,751000000,62,12500.00,1299501
1782535291531,unknown,Stage0-1-0,866093669,0,364935483,809000000,62,12452.48,1299501
1782535291662,unknown,Stage0-3-0,986290960,0,349206349,772000000,63,12480.10,1300001
1782535296191,unknown,Stage0-2-0,1060620112,0,339951612,810000000,62,12500.00,1357501
1782535296470,unknown,Stage0-0-0,1188450959,0,336936507,747000000,63,12450.20,1362001
1782535296660,unknown,Stage0-1-0,1153192575,0,348047619,827000000,63,12283.10,1362501
1782535296662,unknown,Stage0-3-0,999852212,0,344225806,806000000,62,12529.00,1362646
1782535301251,unknown,Stage0-2-0,1081613670,0,338390625,733000000,64,12648.42,1421502
1782535301662,unknown,Stage0-3-0,972086895,0,347306451,829000000,62,12470.60,1424999
1782535301662,unknown,Stage0-0-0,1394233982,0,322888888,746000000,63,12134.05,1425001
1782535301663,unknown,Stage0-1-0,955006695,0,338841269,767000000,63,12492.70,1425002
1782535306271,unknown,Stage0-2-0,1141772186,0,332920634,752000000,63,12450.20,1484002
1782535306663,unknown,Stage0-1-0,880484861,0,357903225,792000000,62,12499.80,1487501
1782535306663,unknown,Stage0-3-0,1065839926,0,334206349,789000000,63,12497.90,1487501
1782535306663,unknown,Stage0-0-0,1168854602,0,328580645,771000000,62,12497.50,1487501
1782535311351,unknown,Stage0-2-0,413579220,0,1272098765,2524000000,81,16062.01,1565597
1782535311670,unknown,Stage0-0-0,303514996,0,1513482352,2847000000,85,16954.26,1572391
1782535311671,unknown,Stage0-3-0,238869687,0,1509493975,2835000000,83,16599.64,1570632
1782535311691,unknown,Stage0-1-0,283926136,0,1551804878,2902000000,82,16235.28,1569132
1782535316431,unknown,Stage0-2-0,77082352,0,4239358333,6154000000,120,23557.09,1685267
1782535316712,unknown,Stage0-1-0,57756857,0,4404185840,5641000000,113,22498.51,1682097
1782535316730,unknown,Stage0-0-0,73390202,0,4251372881,5290000000,118,23279.64,1690186
1782535316732,unknown,Stage0-3-0,68446007,0,4274372881,5370000000,118,23275.04,1688427
1782535321491,unknown,Stage0-2-0,64804854,0,6843703389,8553000000,118,23386.36,1803602
1782535321732,unknown,Stage0-1-0,56156843,0,7139194690,8053000000,113,22610.56,1795602
1782535321772,unknown,Stage0-3-0,75454614,0,7067293103,9008000000,116,23000.00,1804347
1782535321790,unknown,Stage0-0-0,78001930,0,7032450000,9005000000,120,23863.64,1810936
1782535326551,unknown,Stage0-2-0,62798623,0,9487067796,10808000000,118,23386.36,1921937
1782535326732,unknown,Stage0-1-0,69355760,0,9816192982,10570000000,114,22701.00,1909107
1782535326772,unknown,Stage0-3-0,53411632,0,9558129310,10116000000,116,23213.40,1920414
1782535326830,unknown,Stage0-0-0,116313282,0,9413471074,12059000000,121,23958.33,1931686
1782535331571,unknown,Stage0-2-0,86268138,0,11928806722,15119000000,119,23572.71,2040272
1782535331771,unknown,Stage0-1-0,72962972,0,12990911504,13925000000,113,22525.30,2022612
1782535331812,unknown,Stage0-3-0,64708565,0,12797620689,13555000000,116,22970.83,2036187
1782535331830,unknown,Stage0-0-0,52706318,0,12507647058,12995000000,119,23667.00,2050021
1782535336611,unknown,Stage0-2-0,43362867,0,14930362068,15558000000,116,23000.00,2156192
1782535336852,unknown,Stage0-1-0,64140389,0,14408594827,19059000000,116,22814.41,2138532
1782535336871,unknown,Stage0-3-0,50499854,0,15181353448,18022000000,116,22913.62,2152107
1782535336890,unknown,Stage0-0-0,57165028,0,15035200000,17222000000,120,23863.64,2170771
1782535341650,unknown,Stage0-2-0,54065164,0,17841120689,19864000000,116,23004.56,2272112
1782535341910,unknown,Stage0-0-0,45453349,0,17059775862,17651000000,116,23091.63,2286691
1782535341931,unknown,Stage0-1-0,64917484,0,19382928571,20099000000,112,22048.04,2250514
1782535341972,unknown,Stage0-3-0,41522441,0,17725737288,18256000000,118,23198.39,2270442
1782535346731,unknown,Stage0-2-0,62490280,0,19711525862,20336000000,116,22814.41,2388032
1782535346950,unknown,Stage0-0-0,62209012,0,20889413223,21981000000,121,23958.33,2407441
