timestamp,jobId,avgCpu,avgInput,avgProcess,queue,numExecutors,numLambdaExecutors,lastActionWasScaleOut,prevFutureCompleted
1782535233050,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2433,50000.0000,62397.6000,134723,12,160,false,true
1782535234048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2392,50000.0000,58752.0000,129223,12,160,false,true
1782535235048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2339,50000.0000,57600.0000,119223,12,160,false,true
1782535236048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2396,50000.0000,57300.0000,112223,12,160,false,true
1782535237048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2428,50000.0000,56905.6000,107195,12,160,false,true
1782535238048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2485,50000.0000,56705.6000,101195,12,160,false,true
1782535239047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2425,50000.0000,56378.2000,97332,12,160,false,true
1782535240048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2387,50000.0000,55109.6000,93675,12,160,false,true
1782535241048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2315,50000.0000,54658.6000,88930,12,160,false,true
1782535242048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2263,50000.0000,54059.4000,86898,12,160,false,true
1782535243048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2188,50000.0000,53859.8000,81896,12,160,false,true
1782535244048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2237,50000.0000,53487.0000,79897,12,160,false,true
1782535245048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2293,50000.0000,53155.4000,77898,12,160,false,true
1782535246048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2255,50000.0000,53129.4000,73283,12,160,false,true
1782535247047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2227,50000.0000,53523.0000,69283,12,160,false,true
1782535248047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2152,50000.0000,52122.4000,71284,12,160,false,true
1782535249047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2113,50000.0000,51922.8000,70283,12,160,false,true
1782535250048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2070,50000.0000,52023.0000,67783,12,160,false,true
1782535251048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2123,50000.0000,51600.0000,65283,12,160,false,true
1782535252047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2178,50000.0000,50699.8000,65784,12,160,false,true
1782535253048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2240,50000.0000,51900.2000,61783,12,160,false,true
1782535254048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2258,50000.0000,51856.6000,61000,12,160,false,true
1782535255048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2260,50000.0000,50756.6000,64000,12,160,false,true
1782535256048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2177,50000.0000,50256.6000,64000,12,160,false,true
1782535257048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2085,50000.0000,50956.8000,61000,12,160,false,true
1782535258048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2012,50000.0000,49856.6000,62500,12,160,false,true
1782535259048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1945,50000.0000,49100.0000,65500,12,160,false,true
1782535260047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1935,50000.0000,50000.0000,64000,12,160,false,true
1782535261048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1965,50000.0000,50600.0000,61000,12,160,false,true
1782535262048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1972,50000.0000,50000.0000,61000,12,160,false,true
1782535263048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1985,50000.0000,49700.0000,64000,12,160,false,true
1782535264047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2022,50000.0000,50900.0000,61000,12,160,false,true
1782535265048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2103,50000.0000,50300.0000,62500,12,160,false,true
1782535266047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2175,50000.0000,49400.0000,64000,12,160,false,true
1782535267048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2170,50000.0000,50300.0000,59500,12,160,false,true
1782535268047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2153,50000.0000,50600.0000,61000,12,160,false,true
1782535269047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2140,50000.0000,49400.0000,64000,12,160,false,true
1782535270048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2060,50000.0000,49700.0000,64000,12,160,false,true
1782535271047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1970,50000.0000,50300.0000,62500,12,160,false,true
1782535272048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1948,50000.0000,49212.2000,63439,12,160,false,true
1782535273048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1968,50000.0000,49400.0000,64000,12,160,false,true
1782535274048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1965,50000.0000,50300.0000,62500,12,160,false,true
1782535275047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1942,50000.0000,50000.0000,64000,12,160,false,true
1782535276048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1970,50000.0000,49700.0000,64000,12,160,false,true
1782535277048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2022,50000.0000,50487.8000,61000,12,160,false,true
1782535278047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2052,50000.0000,50000.0000,64000,12,160,false,true
1782535279048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2067,50000.0000,49700.0000,64000,12,160,false,true
1782535280047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2047,50000.0000,50600.0000,61000,12,160,false,true
1782535281047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2048,50000.0000,50000.0000,64000,12,160,false,true
1782535282048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.2023,50000.0000,49400.0000,64000,12,160,false,true
1782535283047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1972,50000.0000,50438.6000,61807,12,160,false,true
1782535284048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1933,50000.0000,50000.0000,64000,12,160,false,true
1782535285048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1937,50000.0000,49400.0000,64000,12,160,false,true
1782535286047,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1878,50000.0000,49700.0000,65500,12,160,false,true
1782535287048,nx-q6-nexmark-nexmark-q6-main-20260626-233401,0.1887,50000.0000,50900.0000,59500,12,160,false,true
